barcode,old_name,new_name,brand,productDesc,confidence,changes
42439097,Средство д/удаления макияж Двойной Эффект Nivea 125 мл,Средство для удаления макияжа Двойной Эффект Nivea 125 мл,Nivea,Эффективное средство для удаления макияжа с двойным действием.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4005808307036,Дезодарат рол Серебренная Защита Nivea 50 мл,Дезодорант-ролик Серебряная Защита Nivea 50 мл,Nivea,Дезодорант с защитой от пота и запаха.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4005808127030,Гель для душа Лимонграсс Nivea 250 мл,Гель для душа Лимонграсс Nivea 250 мл,Nivea,"Гель для душа с ароматом лимонграсса, освежает и очищает.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
8691900173868,Прокладки Kotex OVN Extra Long 9*12,Прокладки Kotex OVN Extra Long 108 шт.,Kotex,Прокладки с дополнительной защитой для ночного использования.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}"
8006540889862,"LENOR Конц д/белья СкандВесна 1600 мл,",LENOR Концентрат для белья Сканд. Весна 1600 мл,LENOR,"Концентрат для стирки с ароматом весны, экономичный расход.",high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
8001090378330,Гигиеническая Прокладка ALWAYS ULTRA Нормал 36 шт.,Гигиеническая прокладка ALWAYS ULTRA Нормал 36 шт.,ALWAYS,Гигиенические прокладки с высокой защитой и комфортом.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
8001090239402,ALWAYS Classic ЖенГигПрокл Maxi 8 шт.,ALWAYS Classic Женские гигиенические прокладки Maxi 8 шт.,ALWAYS,Классические гигиенические прокладки для женщин.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
80010901611956,Ежедневные прокладки DISCREET Air Multiform 60шт,Ежедневные прокладки DISCREET Air Multiform 60 шт.,DISCREET,Ежедневные прокладки с воздухопроницаемой структурой.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
5000174409901,Шампунь Дополнительный объем PANTENE 400 мл,Шампунь Дополнительный объем PANTENE 400 мл,PANTENE,Шампунь для дополнительного объема волос.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
5011321536463,Шампунь п.перх ПротВыпадВолос HEAD&SHOULDERS 400 мл,Шампунь против перхоти и выпадения волос HEAD&SHOULDERS 400 мл,HEAD&SHOULDERS,Шампунь для борьбы с перхотью и укрепления волос.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
8700216210911,Шампунь Аромат кокоса HESS 350 мл,Шампунь Аромат кокоса HESS 350 мл,HESS,Шампунь с ароматом кокоса для мягкости и блеска волос.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
8700216210461,HESS Блз- ополаскиватель Аромат розы 250 мл,HESS Блеск ополаскиватель Аромат розы 250 мл,HESS,Ополаскиватель с ароматом розы для блеска волос.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
4810387001165,Стельки для обуви Спорт DAMAVIK,Стельки для обуви Спорт DAMAVIK,DAMAVIK,Стельки для спортивной обуви.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4607137250191,Гель санитарный ЧИСТОЛЮБ санитарно- гигиеническое средство 750 г.,Гель санитарный ЧИСТОЛЮБ санитарно- гигиеническое средство 750 г.,Чистолюб,Санитарный гель для гигиенического использования.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
7640168937478,Зубная Щетка SPLAT DAILY Hard RU -CIS 22,Зубная щетка SPLAT DAILY Hard RU-CIS 22,SPLAT,Зубная щетка SPLAT DAILY с жесткой щетиной.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
5000204326161,ТУ 5 в 1 Морской 12х900 мл,ТУ 5 в 1 Морской 12х900 мл,,"Универсальный продукт 5 в 1, 900 мл.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
3600540042934,Тоник Виноград Основной Уход 200 мл,Тоник Виноград Основной уход 200 мл,,Тоник для лица с экстрактом винограда.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
3600521190012,Краска д/в Кастинг Крем Глосе 535 Шоколад,Краска для волос Кастинг Крем Глосе 535 Шоколад,Кастинг,"Краска для волос с эффектом глянца, оттенок 535 Шоколад.",high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": true}"
3600540178220,"Краска д/в. КОЛОР НЭЧ. 4,3Каштан","Краска для волос Колор Нэч 4,3 Каштан",Колор Нэч,"Краска для волос, оттенок 4,3 Каштан.",high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": true}"
3600542614429,Краска д/в КОЛОР НЭЧ. РУ/КЗ 6 красный корал,Краска для волос Колор Нэч 6 Красный коралл,Колор Нэч,"Краска для волос, оттенок 6 Красный коралл.",high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": true}"
3600541135598,Краска д/в КОЛОР НЭЧ. РУ/К З Роск Каштан,Краска для волос Колор Нэч 3 Роск Каштан,Колор Нэч,"Краска для волос, оттенок 3 Роск Каштан.",high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": true}"
4630038000121,OLA DAILY DEO Бархатная роза 60,OLA DAILY DEO Бархатная роза 60 мл,OLA,Дезодорант с ароматом бархатной розы.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
4680007633874,OLA - Silk Sense ULTRA super мягк шелк,OLA Silk Sense ULTRA супер мягкий шелк,OLA,Ультра мягкий дезодорант с эффектом шелка.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
4620000434030,Аэрозоль освежитель Glade авто Лазурная волна 269 мл,Аэрозоль освежитель Glade авто Лазурная волна 269 мл,Glade,Освежитель воздуха для автомобиля с ароматом Лазурная волна.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
4005900837424,Дезодорант спрей нежный Love Nivea 150 мл,Дезодорант спрей нежный Love Nivea 150 мл,Nivea,Нежный дезодорант-спрей с ароматом Love.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
4870007569246,Влажная салфетка ТМ Econom Care Лайм15шт,Влажные салфетки Econom Care Лайм 15 шт,Econom Care,Влажные салфетки с ароматом лайма.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
4605922017455,"З/ополаскив Лесной Бальзам Мята,лесн травы 400 мл","Зубная паста Лесной Бальзам Мята, лесные травы 400 мл",Лесной Бальзам,Освежающая зубная паста с мятой и экстрактом лесных трав.,high,"{""spelling"": true, ""units"": false, ""punctuation"": true, ""brandFix"": false, ""other"": true}"
8714100714027,Гель для душа Чистая Линия Увлажняющий 250 мл,Гель для душа Чистая Линия Увлажняющий 250 мл,Чистая Линия,Увлажняющий гель для душа с натуральными экстрактами.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
6954884577681,Фломастеры KeyRoad 12шт,Фломастеры KeyRoad 12 шт,KeyRoad,"Набор фломастеров для рисования, 12 цветов.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4620739983656,Master FRESH Фольга алюминиевая 10 метров.,Фольга алюминиевая Master FRESH 10 метров,Master FRESH,Алюминиевая фольга для упаковки и хранения продуктов.,high,"{""spelling"": false, ""units"": false, ""punctuation"": true, ""brandFix"": false, ""other"": true}"
8001841009414,Гигиеническая Прокладка ALWAYS Норм 16шт,Гигиенические прокладки ALWAYS Норм 16 шт,ALWAYS,Гигиенические прокладки для ежедневного использования.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
8006540046845,Ежедневные прокладки NATURELLA Ромашка Плюс 74шт,Ежедневные прокладки NATURELLA Ромашка Плюс 74 шт,NATURELLA,Ежедневные прокладки с экстрактом ромашки.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
8006540567555,Ежедневные прокладки DISCREET Skin Love 54 шт,Ежедневные прокладки DISCREET Skin Love 54 шт,DISCREET,Ежедневные прокладки для чувствительной кожи.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4870007568546,Мыло жидкое Мята-лимон 250 мл,Жидкое мыло Мята-лимон 250 мл,,Освежающее жидкое мыло с ароматом мяты и лимона.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
4620739981614,Мыло EXXE Бергамот 75rp,Мыло EXXE Бергамот 75 г,EXXE,"Мыло с ароматом бергамота, 75 г.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
4620739975972,Мыло хоз FRESH 2*2,Хозяйственное мыло FRESH 2*2,FRESH,"Хозяйственное мыло, 2 шт по 2 кг.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
2500801080013,"Порошок для стирки SMART FOX COLOR Горн Эдельв 1,5 л","Порошок для стирки SMART FOX COLOR 1,5 л",SMART FOX,"Порошок для стирки цветных тканей, 1,5 л.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
8718951693777,Мыло Palmolive Massage12х6х150 г,Мыло Palmolive Massage 150 г,Palmolive,"Мыло с массажным эффектом, 150 г.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
8718951526921,Гель д/душа Palmolive Мягкий (Черн Орх) 450 мл,Гель для душа Palmolive Мягкий (Черная Орхидея) 450 мл,Palmolive,Мягкий гель для душа с экстрактом черной орхидеи.,high,"{""spelling"": true, ""units"": false, ""punctuation"": true, ""brandFix"": false, ""other"": true}"
4606144008627,Дез/стик MSS Neutro Power 150 мл х12,Дезодорант-стик MSS Neutro Power 150 мл,MSS,"Дезодорант-стик с нейтральным ароматом, 150 мл.",high,"{""spelling"": false, ""units"": false, ""punctuation"": true, ""brandFix"": false, ""other"": true}"
8999999593360,Pepsodent Зуб.паста Complete Травяной 190гр,Pepsodent Зуб.паста Complete Травяной 190гр,Pepsodent,"Зубная паста с травяным экстрактом, 190 г.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
4606183000668,Соль для ванн ароматизированная Крапива.,Соль для ванн ароматизированная Крапива,,Ароматизированная соль для ванн с экстрактом крапивы.,high,"{""spelling"": false, ""units"": false, ""punctuation"": true, ""brandFix"": false, ""other"": false}"
4005900009227,Крем интенс. увлажн. Nivea Soft 100 мл,Крем интенсивный увлажняющий Nivea Soft 100 мл,Nivea,Интенсивный увлажняющий крем для лица и тела.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
5903355143642,Запас для ролика-щетка,Запас для ролика-щётки,,Запасные ролики для щётки.,high,"{""spelling"": false, ""units"": false, ""punctuation"": true, ""brandFix"": false, ""other"": false}"
4870007569253,ТМ Econom Care влажная салфетка 15 шт ароматом розы,Влажные салфетки Econom Care с ароматом розы 15 шт,Econom Care,"Влажные салфетки с ароматом розы, 15 штук в упаковке.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
2500803400017,Туалетная Бумага Familia 12шт,Туалетная бумага Familia 12 шт,Familia,"Туалетная бумага, 12 рулонов.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4870228750157,Ватные диски для чувствительной кожи IOKI 80шт,Ватные диски IOKI для чувствительной кожи 80 шт,IOKI,"Ватные диски для чувствительной кожи, 80 штук.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4620739979796,Ватные палочки пакет Emily Style 100 шт,Ватные палочки Emily Style 100 шт,Emily Style,"Ватные палочки, 100 штук в упаковке.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4015400869412,Средство для мытья посуды FAIRY сочный лимон 650 мл,Средство для мытья посуды FAIRY с сочным лимоном 650 мл,FAIRY,"Средство для мытья посуды с ароматом лимона, 650 мл.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
8700216089531,Зубная паста ORAL B д/детей Jun МягкВкус 50 мл,Зубная паста ORAL B для детей Jun Мягкий Вкус 50 мл,ORAL B,"Зубная паста для детей с мягким вкусом, 50 мл.",high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
7702018619719,GIL TGS Гель Д/Бр Очищ с углем 200 мл,Гель для бритья GILLETTE с углем 200 мл,,"Гель для бритья с углем, 200 мл.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
6920354824326,Зуб/п Colgate L1 Тройное действие Экстра отб 100 мл х48,Зубная паста Colgate Тройное действие Экстра отбеливание 100 мл,Colgate,"Зубная паста с экстра отбеливанием, 100 мл.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
8693495037327,Мыло Protex 90rp Cream 12x6,Мыло Protex 90 г Cream 12 шт,Protex,"Мыло с кремом, 90 г, 12 штук в упаковке.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4670016720351,OLA - Silk Sense Вата на палочках в пласт. банке 200,Вата на палочках OLA Silk Sense в пластиковой банке 200 шт,OLA,"Вата на палочках в пластиковой банке, 200 штук.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4607034475048,Зуб/п РОКС Baby Нежный уход Яблоко 45гр,Зуб/п РОКС Baby Нежный уход Яблоко 45гр,РОКС,"Зубная паста для детей с яблочным вкусом, 45 г.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4870203710015,Крем для обуви АТА 50гр,Крем для обуви АТА 50гр,АТА,"Крем для обуви, 50 г.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4870219680258,"Средства для мытья посуды ""Ярко"" Муравей 4,7 л","Средство для мытья посуды Ярко Муравей 4,7 л",Ярко,Эффективное средство для мытья посуды с ароматом муравья.,high,"{""spelling"": true, ""units"": false, ""punctuation"": true, ""brandFix"": true, ""other"": true}"
4630209230104,Ватные палочки Wikky круглая банка 200шт,Ватные палочки Wikky круглая банка 200 шт,Wikky,"Удобные ватные палочки в круглой банке, 200 штук.",high,"{""spelling"": false, ""units"": true, ""punctuation"": true, ""brandFix"": false, ""other"": false}"
3600542623162,ФРУКТИС шампунь АЛОЭ-ГИАЛУРОН 250 мл,ФРУКТИС шампунь Алоэ-Гиалурон 250 мл,ФРУКТИС,Шампунь с экстрактом алоэ и гиалуроном для увлажнения волос.,high,"{""spelling"": true, ""units"": false, ""punctuation"": true, ""brandFix"": false, ""other"": false}"
2500607130011,Краска д/в КОЛОР НЭЧ. 8.1 Песч. берег,Краска для волос Колор Нэч 8.1 Песчаный берег,Колор Нэч,"Краска для волос с натуральными пигментами, оттенок 8.1.",high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": true}"
8690757000693,SILVER крем-краска для обуви 75 мл Черный,Silver крем-краска для обуви 75 мл Черный,Silver,"Крем-краска для обуви черного цвета, 75 мл.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
8700216531290,ALW Ultra УлЖенГигПр Sens Night 7 шт.,ALW Ultra Женская Гигиена Night 7 шт,ALW,"Ультратонкие прокладки для женской гигиены на ночь, 7 штук.",high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
0745114229977 745114229977,Влажные салфетки Bione для чувствительной кожи 72 шт.,Влажные салфетки Bione для чувствительной кожи 72 шт,Bione,"Влажные салфетки для чувствительной кожи, 72 штуки.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
8690637981494,Дезодорант спрей AXE Темное Искушение 24*150 мл.,Дезодорант-спрей AXE Темное Искушение 24*150 мл,AXE,"Дезодорант-спрей с ароматом Темного Искушения, 150 мл.",high,"{""spelling"": false, ""units"": false, ""punctuation"": true, ""brandFix"": false, ""other"": false}"
8683130029053,DOMESTOS гель Хвойная Свежесть 500 мл,Domestos гель Хвойная Свежесть 500 мл,Domestos,"Гель для туалета с ароматом хвои, 500 мл.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4870105000320,Туалетная бумага Нежный 4 рул,Туалетная бумага Нежная 4 рулона,,"Мягкая туалетная бумага, 4 рулона.",high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
6281006608436,Шампунь Clear Муж. Ежедневное очищение и свежесть 180 мл,Шампунь Clear Мужское Ежедневное очищение 180 мл,Clear,"Шампунь для мужчин с ежедневным очищением, 180 мл.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
6281006605084,Шампунь Clear Муж. Против перхоти с кофеином 380 мл,Шампунь Clear Мужской Против перхоти с кофеином 380 мл,Clear,"Шампунь против перхоти с кофеином, 380 мл.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
8683130069813,Rexcona MEN Аэрозоль Антиперспирант V8 150 мл,Rexona MEN Аэрозоль Антиперспирант V8 150 мл,,"Антиперспирант в аэрозоле для мужчин, 150 мл.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
8683130069745,REXONA WOMEN Аэрозоль Антиперспирант Невидимая Аква 150 мл,Rexona WOMEN Аэрозоль Антиперспирант Невидимая Аква 150 мл,Rexona,"Антиперспирант в аэрозоле для женщин, 150 мл.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
5901478905031,Бумажные носовые платочки Kleenex Strawberry,Бумажные носовые платочки Kleenex Strawberry,Kleenex,"Носовые платочки с ароматом клубники, 10 штук.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4602009725388,Бумажные гигиенические салфетки детские YokoSun 200 шт.,Гигиенические салфетки детские YokoSun 200 шт.,YokoSun,Мягкие и безопасные салфетки для детей.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
4606183000651,Соль для ванн ароматизированная Ромашка,Ароматизированная соль для ванн Ромашка,,Создает расслабляющую атмосферу в ванной.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
4606183000873,Соль с пеной Ромашка 400 г.,Соль с пеной Ромашка 400 г,,Соль для ванн с пеной для расслабления.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
8683130029022,DOMESTOS гель Свежесть Атлантики 1250 мл,Гель для туалета DOMESTOS Свежесть Атлантики 1250 мл,DOMESTOS,Эффективный гель для чистоты и свежести.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
8700216237314,FAIRY ALL in 1 д/п д/ФвтПосМаш Лим 29 шт,Порошок для посудомоечных машин FAIRY ALL in 1 Лимон 29 шт,FAIRY,Эффективное средство для мытья посуды.,high,"{""spelling"": false, ""units"": false, ""punctuation"": true, ""brandFix"": false, ""other"": true}"
4620000434023,Glady Automatic Свежесть Белья 269 мл,Автоматический освежитель Glady Свежесть Белья 269 мл,Glady,Создает свежий аромат в помещении.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
4015100863086,Gliss Бальзам Густые и Крепкие 200 мл,Бальзам Gliss Густые и Крепкие 200 мл,Gliss,Укрепляет и питает волосы.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
4015100812190,Gliss Шампунь Безупречно Длинные 400 мл,Шампунь Gliss Безупречно Длинные 400 мл,Gliss,Для длинных и здоровых волос.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
4600702066425,Бархатные ручки крем д/рук Смягчающий 20х80 мл.,Крем для рук Бархатные ручки Смягчающий 20х80 мл,Бархатные ручки,Интенсивно увлажняет и смягчает кожу рук.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": true}"
4620016300268,Салфетки влажные Эконом Smart №15 антибактериальные,Антибактериальные влажные салфетки Эконом Smart №15,,Удобные и эффективные для гигиены.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
4620739983274,Мыло EXXE Макадамия и олива 90 г,Мыло EXXE Макадамия и олива 90 г,EXXE,Нежное мыло с экстрактами для ухода за кожей.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
8683130098929,Шампунь Clear Муж.Максимаьная свежесть 380 мл,Шампунь Clear Мужская Максимальная свежесть 380 мл,Clear,"Для мужчин, обеспечивающий свежесть и чистоту.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
8999999580735,Rexcona MEN Антиперспирант Леденая свеж 45 мл,Антиперспирант Rexona MEN Леденая свежесть 45 мл,,Эффективная защита от пота и запаха.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
4670016720320,OLA - Silk Sense Ватные диски в п/э уп120,Ватные диски OLA - Silk Sense в п/э упаковке 120 шт,OLA - Silk Sense,Мягкие и прочные ватные диски для ухода.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
4680007633881,OLA - Silk Sense ULTRA NIGHT прокладки ультратонкие Мягкий щелк,Прокладки OLA - Silk Sense ULTRA NIGHT ультратонкие Мягкий щелк,OLA - Silk Sense,Ультратонкие прокладки для комфортной защиты.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
4613720439140,SYNERGETIC PRO Средства моющее для посудомоечных машин 1 л,Synergetic Средство для посудомоечных машин 1 л,Synergetic,Эффективное моющее средство для посудомоечных машин.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": true}"
4607971450245,"SYNERGETIC Гель для стирки универсальный 0,75 мл","SYNERGETIC Гель для стирки универсальный 0,75 мл",Synergetic,Универсальный гель для стирки.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": true}"
4623721671463,"SYNERGETIC Средство для мытья посуды Алоэ 0,5 л","Synergetic Средство для мытья посуды Алоэ 0,5 л",Synergetic,Средство для мытья посуды с экстрактом алоэ.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": true}"
4623721671456,SYNERGETIC Средство для мытья посуды Яблоко 1 л,Synergetic Средство для мытья посуды Яблоко 1 л,Synergetic,Средство для мытья посуды с ароматом яблока.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": true}"
8683130070789,Dave бальзам Укрепляющий Уход 350 мл.,Dave Бальзам Укрепляющий Уход 350 мл,Dave,Укрепляющий бальзам для волос.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}"
87340686,Rexcona MEN Антиперспирант карандаш Активная защита 50 мл.,Rexona MEN Антиперспирант карандаш Активная защита 50 мл,,Антиперспирант для мужчин с активной защитой.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}"
8712561803618,DAVE гель для душа Глубокое очищение 500 мл.,Dave Гель для душа Глубокое очищение 500 мл,Dave,Гель для душа с глубоким очищением.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}"
8683130069837,REXONA WOMEN Аэрозоль Антиперспирант Угольный детокс 150 мл,Rexona WOMEN Аэрозоль Антиперспирант Угольный детокс 150 мл,Rexona,Аэрозольный антиперспирант для женщин с угольным детоксом.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}"
4813053000349,Кондиционер-опол. 500гр Репейный,Кондиционер-опол. 500гр Репейный,,Кондиционер-ополаскиватель с экстрактом репейника.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
4870213405352,"Мыло туалетное ТМ Есопот саrе ""Алоэ"" 100гр","Мыло туалетное ТМ Есопот саrе ""Алоэ"" 100гр",,Туалетное мыло с экстрактом алоэ.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
4650067529462,Grass Средство Azelit Блестящий Казан 600 мл,Grass Средство Azelit Блестящий Казан 600 мл,Grass,Средство для мытья посуды с эффектом блеска.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}"
4680007633843,Ola Ежедневные 60шт,Ola Ежедневные 60 шт,Ola,Ежедневные прокладки для женщин.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}"
4870220090251,Губка Dara кух 10+1 визит,Губка Dara кухонная 10+1 визит,Dara,Кухонная губка с набором 10+1.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": false}"
8719200291119,Ramma Classic 60% жирности 450 г,Ramma Classic 60% жирности 450 г,Ramma,Классическое масло с 60% жирности.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}"
8934868185574,Dove Жидкое крем-мыло Освежающий для рук 250 мл,Dove Жидкое крем-мыло Освежающее для рук 250 мл,Dove,Жидкое крем-мыло для рук с освежающим эффектом.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}"
8718951508927,Зуб/щ Colgate Extra Density Жестк.,Зубная щетка Colgate Extra Density жесткая,Colgate,Зубная щетка с жесткой щетиной для эффективной чистки зубов.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": true}"
4623722258281,SYNERGETIC Средство для мытья посуды Арбуз 0.5 л,Средство для мытья посуды Synergetic Арбуз 0.5 л,Synergetic,Эффективное средство для мытья посуды с ароматом арбуза.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}"
3600523583331,Эльсев Шампунь Длина Мечты 250 мл,Шампунь Эльсев Длина Мечты 250 мл,Эльсев,"Шампунь для длинных волос, придающий им силу и блеск.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
2500703450013,Эльсев Ультра прочность Бальзам 200 мл,Бальзам Эльсев Ультра прочность 200 мл,Эльсев,"Бальзам для волос, укрепляющий и восстанавливающий структуру.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
