barcode,old_name,new_name,brand,productDesc,confidence,changes,error
5413149003958,Порошок TIDE Авт Color 450 г,Порошок Tide Автомат Color 450 г,Tide,Порошок для стирки цветного белья.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
5413149871342,Порошок TIDE Авт Color Lenor Touch of Scent 3 кг,Порошок Tide Автомат Color Lenor Touch of Scent 3 кг,Tide,Порошок для стирки с ароматом Lenor.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
5413149359031,Порошок TIDE Авт Альпийская свежесть 400гр,Порошок TIDE Авт Альпийская свежесть 400гр,Tide,Порошок для стирки с ароматом альпийских трав.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
8006540098677,"Жидкий порошок TIDE CMC Color Лав Бер 1,235 л","Жидкий порошок Tide CMC Color Лаванда Бергамот 1,235 л",Tide,Жидкий порошок для стирки цветного белья.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
5413149352858,Порошок МИФ Авт 3в1 Морозная свежесть 2 кг,Порошок Миф Автомат 3в1 Морозная свежесть 2 кг,Миф,Порошок для стирки с эффектом 3 в 1.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
5413149097988,Порошок МИФ Руч 3в1 Морозная свежесть 400 г,Порошок Миф Ручной 3в1 Морозная свежесть 400 г,Миф,Порошок для ручной стирки с эффектом 3 в 1.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
5413149031685,Универсал с отбеливателем MR PROPER 400 г,Универсальное средство с отбеливателем Mr. Proper 400 г,,Средство для уборки с отбеливателем.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4084500644991,Средство для мытья полови стен MR PROPER ГорРучиПрохл 1 л,Средство для мытья полов и стен Mr. Proper Горячий Ручной Прохладный 1 л,,Средство для мытья полов и стен.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
8006540890011,Кондиционер для белья LENOR Летний Бриз 850 мл,Кондиционер для белья LENOR Летний бриз 850 мл,LENOR,Кондиционер для белья с ароматом летнего бриза.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
8006540259559,Средство для мытья посуды FAIRY Platinum Лайм 650 мл,Средство для мытья посуды FAIRY Platinum Лайм 650 мл,FAIRY,Средство для мытья посуды с ароматом лайма.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
8001090016928,Средство для мытья посуды FAIRY Нежные Руки Ромашка и Вит Е 450 мл,Средство для мытья посуды FAIRY Нежные руки Ромашка и Вит. Е 450 мл,FAIRY,Средство для мытья посуды с ромашкой и витамином Е.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4015400992035,Средство для мытья посуды FAIRY Апельсин и лимонник 450 мл,Средство для мытья посуды FAIRY Апельсин и лимонник 450 мл,FAIRY,Средство для мытья посуды с ароматом апельсина и лимонника.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4015400992066,Средство для мытья посуды FAIRY Зеленое яблоко 900 мл,Средство для мытья посуды FAIRY Зеленое яблоко 900 мл,FAIRY,Средство для мытья посуды с ароматом зеленого яблока.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
8001841474984,Средство для мытья посуды FAIRY Pure Clean Лаванда Розмарин 450 мл,Средство для мытья посуды FAIRY Pure Clean Лаванда и розмарин 450 мл,FAIRY,Средство для мытья посуды с лавандой и розмарином.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
8001841009445,Гигиеническая Прокладка ALWAYS Удлин 28шт,Гигиеническая прокладка ALWAYS Удлиненная 28 шт,ALWAYS,Удлиненные гигиенические прокладки для надежной защиты.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4015400041603,Гигиеническая Прокладка ALWAYS ULTRA Day Night 7шт,Гигиеническая прокладка ALWAYS ULTRA Day Night 7 шт,ALWAYS,Гигиенические прокладки для дня и ночи.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
8006540001820,Гигиеническая Прокладка ALWAYS ULTRA Экс Защ Плюс 5 шт,Гигиеническая прокладка ALWAYS ULTRA Экстра Защита Плюс 5 шт,ALWAYS,Гигиенические прокладки с экстра защитой.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
8001090430540,Гигиеническая Прокладка ALWAYS Plat Norm 8шт,Гигиеническая прокладка ALWAYS Plat Норм 8 шт,ALWAYS,Гигиенические прокладки для нормальной защиты.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
8700216262354,Гигиеническая Прокладка ALWAYS Classic Sens Normal 8шт,Гигиеническая прокладка ALWAYS Classic Sens Normal 8 шт,ALWAYS,Классические гигиенические прокладки для нормальной защиты.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
8006540046722,Ежедневные прокладки NATURELLA Ромашка Нормал 20шт,Ежедневные прокладки NATURELLA Ромашка Нормал 20 шт,NATURELLA,Ежедневные прокладки с ромашкой.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
5413149601413,Порошок ARIEL Авт Color Fresh 3 кг,Порошок ARIEL Авт Color Fresh 3 кг,ARIEL,Порошок для стирки с эффектом свежести.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
8700216242449 8700216101790,Жидк капсTIDE Авт Альп.свежесть 12*16.8гр,Жидк капсTIDE Авт Альп.свежесть 12*16.8гр,TIDE,Жидкие капсулы для стирки с ароматом альпийской свежести.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4015400930440,Мыло Нежный уход с Алоэ SAFEGUARD 125 г,Мыло Нежный уход с Алоэ SAFEGUARD 125 г,SAFEGUARD,Мыло с нежным уходом и экстрактом алоэ.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
5000174349672,Мыло Классич SAFEGUARD ОслепитБелое 90 г,Мыло Классическое Safeguard 90 г,Safeguard,Классическое мыло с освежающим ароматом.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
5410076352623,Мыло Жидкое Белое класс SAFEGUARD 225 г,Жидкое мыло Safeguard 225 г,Safeguard,Жидкое мыло с нежным ароматом.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
5011321616318,Шампунь Густые крепкие PANTENE 250 мл,Шампунь Густые и крепкие Pantene 250 мл,Pantene,Шампунь для густоты и крепости волос.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
8001090673367,Шампунь Блеск шелк 3в1 PANTENE 360 мл,Шампунь Блеск и шелк Pantene 360 мл,Pantene,Шампунь для блеска и шелковистости волос.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
5013965696381,Шампунь Aqua Licht PANTENE 400 мл,Шампунь Aqua Licht Pantene 400 мл,Pantene,Шампунь для легкости и свежести волос.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
5000174900774,Шампунь п.перх Основ уход HEAD&SHOULDERS 400 мл,Шампунь против перхоти Head&Shoulders 400 мл,Head&Shoulders,Шампунь для борьбы с перхотью.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
4084500265172,Шампунь п.перх объем от корней HEAD&SHOULDERS 400 мл,Шампунь против перхоти объем от корней Head&Shoulders 400 мл,Head&Shoulders,Шампунь для объема и борьбы с перхотью.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
5601059062534,Шампунь п.перх Основ.уход HEAD&SHOULDERS 200 мл,Шампунь против перхоти Основной уход Head&Shoulders 200 мл,Head&Shoulders,Шампунь для основного ухода и борьбы с перхотью.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
8006540318584,Шампунь Мед и манука HESS 400 мл,Шампунь Мед и манука HESS 400 мл,HESS,Шампунь с медом и манукой для увлажнения.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
5000174379495,Зубная паста ВАМ Бережная мята White 100 мл,Зубная паста ВАМ Бережная мята White 100 мл,ВАМ,Зубная паста с бережным уходом и мятным вкусом.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
5000174418842,Зубная паста ВАМ Анти Кариес Свежесть 100 мл,Зубная паста ВАМ Анти-кариес Свежесть 100 мл,ВАМ,Зубная паста для защиты от кариеса.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
8700216272704,Зубная паста ORAL B Бережная Мята 75 мл,Зубная паста Oral B Бережная мята 75 мл,Oral B,Зубная паста с бережным уходом и мятным вкусом.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
4015600306564,Дезодарант аэроз OLD SPICE WolF 150 мл,Дезодорант аэрозоль Old Spice Wolf 150 мл,Old Spice,Аэрозольный дезодорант с ароматом Wolf.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
4015600862640,Дезодарант тверд OLD SPICE Bear 50 мл,Дезодорант твердый Old Spice Bear 50 мл,Old Spice,Твердый дезодорант с ароматом Bear.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
5000174917710,Дезодарант гелев OLD SPICE White 70 мл,Дезодорант гелевый Old Spice White 70 мл,Old Spice,Гелевый дезодорант с ароматом White.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
8001090879127,Шампунь WELLA Востанавление 500 мл,Шампунь WELLA Восстановление 500 мл,WELLA,Шампунь для восстановления волос.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
8001090879356,Шампунь WELLA Гладкий шелк 500 мл,Шампунь WELLA Гладкий шелк 500 мл,WELLA,Шампунь для гладкости и шелковистости волос.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
8001090879523,Бальзам WELLA Востанавление 500 мл,Бальзам WELLA Восстановление 500 мл,WELLA,Бальзам для восстановления волос.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
8001090879776,Бальзам WELLA Гладкий шелк 500 мл,Бальзам WELLA Гладкий шелк 500 мл,WELLA,Бальзам для гладкости и шелковистости волос.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
3014260214692,Гель для бритья GIL TGS чувств кожа Алоэ 200 мл,Гель для бритья GILLETTE чувствительная кожа Алоэ 200 мл,,Гель для бритья с алоэ для чувствительной кожи.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": true}",
3014260101350,Зубная щетка ORAL B всестор Мед 40сред,Зубная щетка ORAL-B всесторонняя Мед 40 сред,,Зубная щетка для всесторонней чистки.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
3014260107819,Зубная щетка ORAL B глубокая чист 40сред 1шт,Зубная щетка ORAL-B глубокая чистка 40 сред 1 шт,,Зубная щетка для глубокой чистки.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
3014260282691,Бритва однараз Gillette 2 -3шт,Бритва одноразовая Gillette 2-3 шт,Gillette,Одноразовая бритва для удобного бритья.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": true}",
6920354805851,Зуб/п Colgate L2 Макс Блеск 100 мл x48,Зубная паста Colgate L2 Макс Блеск 100 мл х48,Colgate,Зубная паста для максимального блеска.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
5900273133151,3yб/п Colgate L2 Макс Фреш Нежная Мята 100 мл х48,Зубная паста Colgate L2 Макс Фреш Нежная Мята 100 мл х48,Colgate,Зубная паста с нежной мятой для свежести.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
7891024188279,Зуб/п Colgate LI Бережное отбеливание 100 мл х48,Зубная паста Colgate LI Бережное отбеливание 100 мл х48,Colgate,Зубная паста для бережного отбеливания.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
7891024132470,Зуб/п Colgate L1 Лечебные травы 100 мл х48,Зубная паста Colgate L1 Лечебные травы 100 мл х48,Colgate,Зубная паста с лечебными травами.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
7891024149003,Зуб/п Colgate Mакс Защ Свежая Мята 50 мл х72,Зубная паста Colgate Мax Защита Свежая Мята 50 мл х72,Colgate,Зубная паста для защиты с свежей мятой.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
7891024149102,Зуб/п Colgate L1 Макс. Защита от кариеса 100 мл х48,Зубная паста Colgate L1 Макс. Защита от кариеса 100 мл х48,Colgate,Зубная паста для защиты от кариеса.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
8718951299924,Зуб/щ Colgate L2 Зиг-Заг забота о деснах х72,Зубная щетка Colgate L2 Зиг-Заг забота о деснах х72,Colgate,Зубная щетка для заботы о деснах.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4606144006920,Зуб/щ Colgate L2 Тройное действие x72,Зубная паста Colgate Тройное действие 72 мл,Colgate,Эффективная зубная паста с тройным действием.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
8718951414204,Зуб/ Colgate 15 Детская (2-9) x72,Зубная паста Colgate Детская (2-9 лет) 72 мл,Colgate,Зубная паста для детей от 2 до 9 лет.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
5996175230326,Дез/стик LSS ФрешЭссенс Дикая фрезия 45гр х12,Дез/стик LSS ФрешЭссенс Дикая фрезия 45гр х12,LSS,Дезодорант с ароматом дикой фрезии.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4606144008634,Дез/стик Снежная лавина 60гр х12 MSS NeutroPower 50rр х12,Дез/стик Снежная лавина 60гр х12 MSS NeutroPower 50rр х12,MSS,Дезодорант с эффектом свежести.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
8003520040206,Дез спрей LSS Алоэ 150 мл х12,Дезодорант-спрей LSS Алоэ 150 мл,LSS,Дезодорант-спрей с экстрактом алоэ.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
8693495017633,Жид/мыло Palmolive Натурэль Молоко и Масло 300 мл,Жидкое мыло Palmolive Натурэль Молоко и масло 300 мл,Palmolive,Нежное жидкое мыло с молоком и маслом.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
8714789338422,Жид/мыло Palmolive Нейтрализующий запах 300 мл х12,Жидкое мыло Palmolive Нейтрализующее запах 300 мл,Palmolive,"Жидкое мыло, нейтрализующее неприятные запахи.",high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
8693495040075,Жил/мыло для рук Protex 300 мл Ultra x12 New,Жидкое мыло для рук Protex 300 мл Ultra,Protex,Жидкое мыло для рук с защитой Ultra.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
8693495048811,Гель д/д РО Гурмэ Кокос. Молочко 250 мл,Гель для душа РО Гурмэ Кокосовое молочко 250 мл,,Гель для душа с кокосовым молочком.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
8718951301016,Гель д/душа Palmolive НатурэльВит В и Гранат 250 мл,Гель для душа Palmolive Натурэль Витамин В и Гранат 250 мл,Palmolive,Гель для душа с витаминами и гранатом.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
8718951317468,Гель д/душа Palmolive Натурэль 750 мл Вит С и Апельсин х12,Гель для душа Palmolive Натурэль 750 мл Витамин С и Апельсин,Palmolive,Гель для душа с витамином С и ароматом апельсина.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
8693495034555,Мыло Palmolive Мультипак Натурэль Зел чай и Огурец 24х5X70гр,Мыло Palmolive Мультипак Натурэль Зел чай и Огурец 24х5X70гр,Palmolive,Мыло с ароматом зеленого чая и огурца.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
8693495047616,Мыло Palmolive Мультипак Натурэль Ромашка и Вит. Е 24х5х70гр V,Мыло Palmolive Мультипак Натурэль Ромашка и Вит. Е 24х5х70гр V,Palmolive,Мыло с ромашкой и витамином Е.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
8693495052788,Мыло Palmolive Натурэль Ромашка 150 г,Мыло Palmolive Натурэль Ромашка 150 г,Palmolive,Мыло с экстрактом ромашки.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
8693495050142,Мыло Palmolive Роскошь масел Макадамия 90гр,Мыло Palmolive Роскошь масел Макадамия 90гр,Palmolive,Мыло с маслами макадамии.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
8718951273672,Мыло Protex 150rp Fresh 12x6,Мыло Protex Fresh 150 г,Protex,Мыло с освежающим эффектом.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
8718951317437,Мыло Palmolive Натурэль Витамин С и апельсин 150 г,Мыло Palmolive Натурэль Витамин C и апельсин 150 г,Palmolive,Мыло с витамином C и ароматом апельсина.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
6920354827198,Зуб/п Colgate L1 Max Caries Protection 150 мл x48,Зубная паста Colgate Max Caries Protection 150 мл,Colgate,Зубная паста для защиты от кариеса.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
3600524135331,ШАМПУНЬ ELSV ГИАЛУРОН БАЛАНС 250МЛ,ШАМПУНЬ ELSV ГИАЛУРОН БАЛАНС 250МЛ,ELSV,Шампунь с гиалуроном для баланса волос.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
3600524032197,Гиалуроновая маска ELSV 300 мл,Гиалуроновая маска ELSV 300 мл,ELSV,Маска с гиалуроном для увлажнения.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
3600523980529,Крем ELSV ПВ5 200 мл,Крем ELSV ПВ5 200 мл,ELSV,Крем для восстановления волос.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
3600523971893,Шампунь Полн восст.сек.конч ELSV 400 мл,Шампунь ELSV Полн. восст. секр. конч. 400 мл,ELSV,Шампунь для полного восстановления.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
3600523931453,Шампунь ELSV Эксперт Цвета 400 мл,Шампунь ELSV Эксперт Цвета 400 мл,ELSV,Шампунь для защиты цвета волос.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
3600541285811,Шампунь ФРУКТИС SOS Восстановление 250 мл,Шампунь ФРУКТИС SOS Восстановление 250 мл,ФРУКТИС,Шампунь для восстановления поврежденных волос.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
3600541534841,Шампунь ФРУКТИС ГУСТЫЕ И РОСК. 400 мл,Шампунь ФРУКТИС Густые и Роскошные 400 мл,ФРУКТИС,Шампунь для густоты и объема волос.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
3600542115988,Бальзам ФРУКТИС SOS Восстановление 400 мл,Бальзам ФРУКТИС SOS Восстановление 400 мл,ФРУКТИС,Бальзам для восстановления волос.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
3600541775862,Бальзам ФРУКТИС РОСТ ВО ВСЮ СИЛА 200 мл,Бальзам ФРУКТИС Рост во всю силу 200 мл,ФРУКТИС,Бальзам для стимуляции роста волос.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
3600523281510,Краска д/в Кастинг Крем Глосе 780 Орех мокко,Краска для волос Кастинг Крем Глосе 780 Орех Мокко,,Краска для волос с эффектом глянца.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
3600521831755,Краска д/в Кастинг Крем Глосе 1021 Святой Пеп.,Краска для волос Кастинг Крем Глосе 1021 Святой Пепел,,Краска для волос с эффектом глянца.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
3600521119518,Краска д/в Кастинг Крем Глосе 400 Каштан,Краска для волос Кастинг Крем Глосе 400 Каштан,,Краска для волос с эффектом глянца.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
3600521119617,Краска д/в Кастинг Крем Глосе 810 Перлам русый,Краска д/в Кастинг Крем Глосе 810 Перламутровый русый,Кастинг,Краска для волос с эффектом глянца.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
3600523781102,Краска д/в.ЭКСЭЛЛАНС 300 Темно-каштановый,Краска д/в ЭКСЭЛЛАНС 300 Темно-каштановый,ЭКСЭЛЛАНС,Краска для волос темного каштанового цвета.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
3600523781133,Краска д/в. ЭКСЭЛЛАНС 600 Темно-русый,Краска д/в ЭКСЭЛЛАНС 600 Темно-русый,ЭКСЭЛЛАНС,Краска для волос темного русого цвета.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
3600523781225,Краска д/в. ЭКСЭЛЛАНС 10.21 Св.св.рус.перл.осв,Краска д/в ЭКСЭЛЛАНС 10.21 Светлый перламутровый русый,ЭКСЭЛЛАНС,Краска для волос с перламутровым эффектом.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
3600523943111,Краска д/в. ЭКСЭЛЛАНС 5.11 Св.Кашт,Краска д/в ЭКСЭЛЛАНС 5.11 Светлый каштан,ЭКСЭЛЛАНС,Краска для волос светлого каштанового цвета.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
3600541678781,Краска д/в. Колор Нэч 3.23 Темн.шок,Краска д/в Колор Нэч 3.23 Темный шок,Колор Нэч,Краска для волос с эффектом темного шока.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
3600542033534,Краска д/в. КОЛОР НЭЧ. 5 1/2/5.5 Мокко,Краска д/в Колор Нэч 5.5 Мокко,Колор Нэч,Краска для волос цвета мокко.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
3600540181510,Краска д/в. КОЛОР НЭЧ. 6.34 Карамель,Краска д/в Колор Нэч 6.34 Карамель,Колор Нэч,Краска для волос цвета карамели.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
3600541111189,Краска д/в. КОЛОР НЭЧ. РУ/КЗ 5.25 Горячий шоколад,Краска д/в Колор Нэч 5.25 Горячий шоколад,Колор Нэч,Краска для волос цвета горячего шоколада.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
3600540791917,Дезодарант Ролик Активный Корнтроль 50 мл,Дезодорант Ролик Активный Контроль 50 мл,,Дезодорант-ролик с активной защитой.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
3600541488076,Дезодарант Ролик Защита 6 50 мл д/муж. 50 мл,Дезодорант Ролик Защита 50 мл д/мужчин,,Дезодорант-ролик для мужчин.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
3600542467674,Мицелл Вода ГРН Витамин С 400 мл,Мицеллярная вода ГРН Витамин С 400 мл,ГРН,Мицеллярная вода с витамином С.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
3600542562478,Гель-пенка ГРН Оновной уход Витамин С 400 мл,Гель-пенка ГРН Оновной уход Витамин С 400 мл,ГРН,Гель-пенка для умывания с витамином С.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
8690529007646,Жидкое мыло Dalan Мульти уход мицел вода огурец 400 мл,Жидкое мыло Dalan Мульти уход мицеллярная вода огурец 400 мл,Dalan,Жидкое мыло с мицеллярной водой и экстрактом огурца.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4604037000192,Бумага туалет.Набережные челны ( Дуденко ),Бумага туалетная Набережные Челны (Дуденко),,Туалетная бумага местного производства.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4870241980043,Салфетки Дельфин 60 шт Дуденко,Салфетки Дельфин 60 шт,Дельфин,Удобные салфетки для повседневного использования.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4870105000139,Бумажные Полотенца LOLI 2шт,Бумажные полотенца LOLI 2 шт,LOLI,Мягкие и прочные бумажные полотенца.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4870105000634 4870105000108,Туалетная Бумага LOLI Белый 4шт,Туалетная бумага LOLI белая 4 шт,LOLI,Мягкая туалетная бумага для комфортного использования.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
5029053570549,Прокладки kotex Activ Super 7,Прокладки Kotex Activ Super 7,Kotex,Прокладки для надежной защиты в критические дни.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
5029053575346,Прокладки kotex natural Super 7x16,Прокладки Kotex Natural Super 7x16,Kotex,Натуральные прокладки для комфорта и защиты.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
5029053542621,Прокладки Kotex Ultra Net Normal Pads 10шт*16,Прокладки Kotex Ultra Net Normal 10 шт,Kotex,Ультратонкие прокладки для ежедневного использования.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
