shard_id,barcode,old_name,new_name,brand,productDesc,confidence,changes
0,5449000026583,Вода БОНАКВА ГАЗ ПЭТ 1Л×12,Вода БОНАКВА ГАЗ ПЭТ 1Л×12,БОНАКВА,Газированная вода в удобной упаковке.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
0,4870144474861,"Veroni Mineral Малина 0,5 л","Veroni Mineral Малина 0,5 л",Veroni,Минеральная вода со вкусом малины.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
0,4870001159948,Вода A`SU Stil газ 1 л,Вода A`SU Stil газ 1 л,A`SU,Газированная вода в удобной упаковке.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
0,4870001571535,"Вода A`SU Stil негаз со вкусом персика 0,5 л","Вода A`SU Stil негаз со вкусом персика 0,5 л",A`SU,Негазированная вода со вкусом персика.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
0,4870002328398,Вода A`SU Stil негаз со вкусом мяты 1 л,Вода A`SU Stil негаз со вкусом мяты 1 л,A`SU,Негазированная вода со вкусом мяты.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
0,4870001571566,"Вода A`SU Негаз 0,5 л Апельсин","Вода A`SU Негаз 0,5 л Апельсин",A`SU,Негазированная вода со вкусом апельсина.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
0,4870001157906,"Вода A`SU Stil негаз 1,5 л","Вода A`SU Stil негаз 1,5 л",A`SU,Негазированная вода в большой упаковке.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
0,4870002328886,Вода A`SU Негаз 8 л,Вода A'SU Негаз 8 л,,Негазированная вода в упаковке 8 л.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
0,4870001572242,Вода A`SU VO Carbon Pet 1 л Груша - персик,Вода A'SU VO Carbon Pet 1 л Груша - персик,,Вода с ароматом груши и персика в упаковке 1 л.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
0,769503416472,Вода Питьевая SIERA 5 л,Вода питьевая SIERA 5 л,SIERA,Питьевая вода в упаковке 5 л.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
0,4870031001286,"Вода минер Turan 1,5 л газ Легкая","Вода минеральная Turan 1,5 л газированная Легкая",Turan,"Минеральная газированная вода в упаковке 1,5 л.",high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
0,4870031009763,"Вода минер Turan 0,5 л негаз манго-ананас","Вода минеральная Turan 0,5 л негазированная манго-ананас",Turan,"Минеральная негазированная вода с ароматом манго и ананаса в упаковке 0,5 л.",high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
0,4870031001279,Вода минер Turan 1 л негаз Легкая,Вода минеральная Turan 1 л негазированная Легкая,Turan,Минеральная негазированная вода в упаковке 1 л.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
0,46147110,"Напиток Laimon Fresh max 0,5 л","Напиток Laimon Fresh max 0,5 л",Laimon Fresh,"Освежающий напиток в упаковке 0,5 л.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
0,4870071002878,"Вода TASSAY негаз 0,25 л с/б","Вода TASSAY негаз 0,25 л с/б",TASSAY,"Негазированная вода в упаковке 0,25 л.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
0,8002270846885,"Вкусовая вода СП Грейпфрут 0,33жб","Вода со вкусом грейпфрута 0,33 л ж/б",,"Вода с ароматом грейпфрута в упаковке 0,33 л.",high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
0,4870031009794,Вода минер Turan 1 л негаз лимон-мята,Вода минеральная Turan 1 л негазированная лимон-мята,Turan,Минеральная негазированная вода с ароматом лимона и мяты в упаковке 1 л.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
0,4007415007156,Горошек зеленый 425 мл MIKADO,Горошек зеленый 425 мл MIKADO,MIKADO,Зеленый горошек в упаковке 425 мл.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
0,4870001573034,"Вода A`SU Негаз со вкусом лимон и лайм ""Махито"" 0,5 л","Вода A'SU Негаз со вкусом лимона и лайма ""Мохито"" 0,5 л",,"Негазированная вода с ароматом лимона и лайма в упаковке 0,5 л.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
0,4870071005374,"Вода TASSAY газ 0,777 л п/б","Вода TASSAY газ 0,777 л п/б",TASSAY,"Газированная вода в упаковке 0,777 л.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
0,4780016370941,"Дена Лимон-Малина (Мохито) 1,0 л","Десерт Лимон-Малина (Мохито) 1,0 л",,Десерт с ароматом лимона и малины в упаковке 1 л.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
0,4700000612017,Нектар Мультифрукт 3 л DISA,Нектар Мультифрукт 3 л DISA,DISA,Нектар с мультифруктовым вкусом в упаковке 3 л.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
0,4700000611973,Сок Яблочный 3 л DISA,Яблочный сок 3 л,DISA,Сок из яблок в упаковке 3 литра.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
0,4601201017765,"Сок Фруктовый сад Яблоко персик 0,95 л","Фруктовый сок Яблоко-Персик 0,95 л",,"Сок с яблоком и персиком в упаковке 0,95 литра.",high,"{""spelling"": false, ""units"": false, ""punctuation"": true, ""brandFix"": false, ""other"": true}"
0,4670093850040,NATURELLA Гранатовый сок 1 л,Гранатовый сок 1 л,NATURELLA,Сок из граната в упаковке 1 литр.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
0,5449000273680,Сок ПИКО ПАЛПИ ВИН 500МЛ×12,Сок ПИКО ПАЛПИ ВИН 500МЛ×12,,"Сок в упаковке 500 мл, 12 штук.",high,"{""spelling"": false, ""units"": true, ""punctuation"": true, ""brandFix"": false, ""other"": true}"
0,5449000145895,Сок ПИКО ЯБЛОКО ТЕТРА 1Лх10,Сок ПИКО ЯБЛОКО ТЕТРА 1Лх10,ПИКО,"Яблочный сок в упаковке Тетра, 1 литр, 10 штук.",high,"{""spelling"": false, ""units"": true, ""punctuation"": true, ""brandFix"": false, ""other"": true}"
0,5449000322074,Сок ПИКО УСИЛЕНИЕ ТЕТРА 1Лх10,Сок ПИКО УСИЛЕНИЕ ТЕТРА 1Лх10,ПИКО,"Сок Усиление в упаковке Тетра, 1 литр, 10 штук.",high,"{""spelling"": false, ""units"": true, ""punctuation"": true, ""brandFix"": false, ""other"": true}"
0,4870002328299,"DaDa ягодный морс 0,95","Ягодный морс 0,95 л",DaDa,"Морс из ягод в упаковке 0,95 литра.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
0,4870002328206,"DaDa Тропик 1,9 л","Тропик 1,9 л",DaDa,"Сок Тропик в упаковке 1,9 литра.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
0,4870002322143,Gracio 0.95 Зеленое яблока,"Зеленое яблоко 0,95 л",Gracio,"Сок из зеленого яблока в упаковке 0,95 литра.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
0,4870002328602,Сокосодерж DaDa Апельсин LETO 1 л,Сок Апельсин LETO 1 л,DaDa,Апельсиновый сок LETO в упаковке 1 литр.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
0,4870001150075,"Сок Da-Da томата 0,95","Сок томата 0,95 л",Da-Da,"Томатный сок в упаковке 0,95 литра.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
0,4607042439216,Сок Рич Яблоко 1 л,Яблочный сок 1 л,Рич,Сок из яблок в упаковке 1 литр.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
0,87303667,Сок ПИКО ПЕРСИК ТЕТРА 200 мл,Персиковый сок Тетра 200 мл,ПИКО,"Персиковый сок в упаковке Тетра, 200 мл.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
0,4606791008278 4606791016259,"Сок Нектар Манго 0,75 л.","Нектар Манго 0,75 л",,"Нектар из манго в упаковке 0,75 литра.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
0,4612754442461,Barinoff нектар Манго с мякотью 1 л.,Нектар Манго с мякотью 1 л,Barinoff,Нектар из манго с мякотью в упаковке 1 литр.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
0,4600494665554,"Сок Фруктовый сад Ябл ч ряб 0,95 л","Сок Фруктовый сад Яблоко и рябина 0,95 л",Фруктовый сад,"Сок из яблок и рябины в упаковке 0,95 л.",high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
0,4870002321351,"DaDa Персик1,9 л","Сок DaDa Персик 1,9 л",DaDa,"Сок с персиковым вкусом в упаковке 1,9 л.",high,"{""spelling"": false, ""units"": false, ""punctuation"": true, ""brandFix"": false, ""other"": true}"
0,4870001572037,"Напиток негаз Нектар Солнечн Золотая груша 1,8 л","Напиток Нектар Солнечный Золотая груша 1,8 л",,"Нектар с золотой грушей в упаковке 1,8 л.",high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
0,4607163091560,Сок Сады Придонья ябл прямого отж осветл 1 л,Сок Сады Придонья Яблоко прямого отжима осветленный 1 л,Сады Придонья,Сок из яблок прямого отжима в упаковке 1 л.,high,"{""spelling"": false, ""units"": false, ""punctuation"": true, ""brandFix"": false, ""other"": true}"
0,4601201001443,"Сок Фруктовый сад Мультифрукт 0,2 л","Сок Фруктовый сад Мультифрукт 0,2 л",Фруктовый сад,"Мультифруктовый сок в упаковке 0,2 л.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
0,4650075428160,Сок Рич Яблоко и лесные ягоды 1 л,Сок Рич Яблоко и лесные ягоды 1 л,Рич,Сок с яблоком и лесными ягодами в упаковке 1 л.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
0,4650075424599,"Сок Добрый Супер Джус 0,2 л яблоко и персик.","Сок Добрый Супер Джус Яблоко и персик 0,2 л",Добрый,"Сок с яблоком и персиком в упаковке 0,2 л.",high,"{""spelling"": false, ""units"": false, ""punctuation"": true, ""brandFix"": false, ""other"": true}"
0,4607042434938,Сок Добрый Ананасовый 1 л,Сок Добрый Ананасовый 1 л,Добрый,Ананасовый сок в упаковке 1 л.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
0,4607042434891,Сок Добрый Мультифрут 1 л,Сок Добрый Мультифрут 1 л,Добрый,Мультифруктовый сок в упаковке 1 л.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
0,4607042434877,Сок Добрый Яблочный 1 л,Сок Добрый Яблочный 1 л,Добрый,Яблочный сок в упаковке 1 л.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
0,4870002329234,"Напиток негаз Нектар Солнечн Испанский Апельсин 1,8 л","Напиток Нектар Солнечный Испанский Апельсин 1,8 л",,"Нектар с испанским апельсином в упаковке 1,8 л.",high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
0,4650075421215,Сок Моя Семья Яблочный микс 2 л.,Сок Моя Семья Яблочный микс 2 л,Моя Семья,Яблочный микс в упаковке 2 л.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
0,4700000612000,Нектар Вишневый 3 л DISA,Нектар Вишневый 3 л,,Вишневый нектар в упаковке 3 л.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
0,4601201018038,"Сок Фруктовый сад Апельсин 0,95 л","Сок Фруктовый сад Апельсин 0,95 л",Фруктовый сад,"Апельсиновый сок в упаковке 0,95 л.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
0,4870225521118,Shyryn Сок Сливовый с мякотью 1 л.,Сок Shyryn Сливовый с мякотью 1 л,Shyryn,Сливовый сок с мякотью в упаковке 1 л.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
0,4870001572853,"Da-Da Гранат-Вишня 0,95","Гранат-Вишня 0,95 л",Da-Da,Напиток с гранатом и вишней.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": true}"
0,4870234820059,Palma 0.950 л Персик напиток,Palma 0.950 л Персик напиток,Palma,Освежающий персиковый напиток.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": true}"
0,4870234821810,"Juicy 0,950 л PP Черная т Красная смородина морс.","Juicy 0,950 л PP Черная т Красная смородина морс.",Juicy,Морс из черной и красной смородины.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": true}"
0,4870234821827,Juicy 0.950 л PP Клюква - Малина морс.,Juicy 0.950 л PP Клюква - Малина морс.,Juicy,Морс из клюквы и малины.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": true}"
0,4601201017697,"Сок Фруктовый сад томат 0,95 л","Томатный сок 0,95 л",,Сок из томатов.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
0,4870234820790,Juicy 1.950 л РР Персик нектар,Juicy 1.950 л РР Персик нектар,Juicy,Нектар из персиков.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": true}"
0,8410179006161,Оливки ITLV зеленые без косточки Дой-пак 195р/24,Оливки зеленые без косточек 195 г,ITLV,Оливки без косточек в упаковке Дой-пак.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": true}"
0,4008638231342,"Пикули Lorado маринов, с острым перцом чили 370 мл",Маринованные пикули с острым перцем 370 мл,Lorado,Острые маринованные пикули.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": true}"
0,4008638111019,Ананасы Lorado 580 мл (24) шайбы в сиропе,Ананасы Lorado 580 мл (24) шайбы в сиропе,Lorado,"Ананасы в сиропе, нарезанные шайбами.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": true}"
0,4601674086329,Соус HeinzТерияки д/п (14) 200гр new,Соус HeinzТерияки д/п (14) 200гр new,Heinz,Соус терияки для приготовления блюд.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": true}"
0,4870001547837,NATURELLA Марин.Перчик Пири Пири 320 мл,Маринованный перчик Пири Пири 320 мл,NATURELLA,Острый маринованный перчик.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": true}"
0,4870001546489,NATURELLA Шокол.паста с фундуком 350 г,Шоколадная паста с фундуком 350 г,NATURELLA,Вкусная шоколадная паста с фундуком.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": true}"
0,46030038371153 4630038371153,Веган Икра Дядя Ваня молод кабачки 350гр,Веган Икра Дядя Ваня молод кабачки 350гр,,Веганская икра из кабачков.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
0,4870001544478,JULDUZ Варенье Ежевичное 600 г,Ежевичное варенье 600 г,JULDUZ,Варенье из ежевики.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": true}"
0,4630038370781,Икра Дядя ваня из баклаж с черносл 350 г.,Икра из баклажанов с черносливом 350 г,,Икра из баклажанов с добавлением чернослива.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
0,4630038371603,"Соус томатный Дядя Ваня ""Греческий орегано"" 350 г.","Соус томатный Дядя Ваня ""Греческий орегано"" 350 г",Дядя Ваня,"Томатный соус с орегано, идеально подходит для салатов и пасты.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
0,2500105020012 4607067551344,Грузди Скатерть-Самобранка маринованные с/б 370 мл,Грузди Скатерть Самобранка маринованные 370 мл,,"Маринованные грузди, готовые к употреблению.",high,"{""spelling"": false, ""units"": false, ""punctuation"": true, ""brandFix"": false, ""other"": false}"
0,2500107000012 4607067550910,Кукуруза Скатерть - Самобранка сладкая отборная ж/б 425 мл,Кукуруза Скатерть Самобранка сладкая 425 мл,,"Сладкая кукуруза в банке, готова к употреблению.",high,"{""spelling"": false, ""units"": false, ""punctuation"": true, ""brandFix"": false, ""other"": false}"
0,4607067552679,Черри томаты Скатерть - Самобранка маринованные с/б 580 мл.,Томаты черри Скатерть Самобранка маринованные 580 мл,,"Маринованные черри томаты, отлично подходят для закусок.",high,"{""spelling"": false, ""units"": false, ""punctuation"": true, ""brandFix"": false, ""other"": false}"
0,4870035003194,Зеленый горошек 425 мл. 3 желания.,Зеленый горошек 3 желания 425 мл,3 желания,"Консервированный зеленый горошек, готовый к употреблению.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
0,3083681083330,Кукуруза молодая Бондуэль212 мл,Кукуруза молодая Бондуэль 212 мл,Бондуэль,"Молодая кукуруза в банке, готова к употреблению.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
0,3083680010061,Шампиньоны цел Бондуэль 425 мл,Шампиньоны целые Бондуэль 425 мл,Бондуэль,"Целые шампиньоны в банке, готовые к употреблению.",high,"{""spelling"": false, ""units"": false, ""punctuation"": true, ""brandFix"": false, ""other"": false}"
0,3083681096637,Огурцы по-дижонски Бондуэль 720 мл,Огурцы по-дижонски Бондуэль 720 мл,Бондуэль,"Маринованные огурцы по-дижонски, отлично подходят для закусок.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
0,8436024292305,Оливк.масло натур Exra Virgen Iberica 250 мл,Оливковое масло Extra Virgin Iberica 250 мл,Iberica,"Оливковое масло первого отжима, идеально для салатов.",high,"{""spelling"": false, ""units"": false, ""punctuation"": true, ""brandFix"": false, ""other"": false}"
0,4870001547035,JULDUZ Повидло Яблоко 600 г,Повидло яблочное JULDUZ 600 г,JULDUZ,"Яблочное повидло, отлично подходит для десертов.",high,"{""spelling"": false, ""units"": false, ""punctuation"": true, ""brandFix"": false, ""other"": false}"
0,4870001545390,Консерв Зеленый горошек Naturella 400 мл,Зеленый горошек Naturella 400 мл,Naturella,"Консервированный зеленый горошек, готовый к употреблению.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
0,4607002997558,Закусочка Дядя Ваня Венгерская 460 г.,Закусочка Дядя Ваня Венгерская 460 г,Дядя Ваня,"Венгерская закуска, готовая к употреблению.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
0,0745114874733 745114874733,Орехи в меду ИП ИПК 500гр,Орехи в меду ИП ИПК 500гр,ИП ИПК,"Орехи в меду, сладкая закуска.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
0,4870001900083,Лечо Лучшие Рецепты 670 г,Лечо Лучшие Рецепты 670 г,Лучшие Рецепты,"Лечо из овощей, готовое к употреблению.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
0,4870007150970 4870235040234,Томатная паста Барские томаты 380 г,Томатная паста Барские томаты 380 г,Барские томаты,"Томатная паста, идеальна для соусов и блюд.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
0,2500603800017 4607002990290,Огурчики Дядя Ваня маринованные 680 г,Огурчики Дядя Ваня маринованные 680 г,Дядя Ваня,Маринованные огурчики в удобной упаковке.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
0,4870244990124,Консервы маринады овощные (томат огурцы перец) 720 мл Asanych,Консервы маринады овощные (томат огурцы перец) 720 мл Asanych,,,medium,"{""spelling"": false, ""units"": true, ""punctuation"": true, ""brandFix"": false, ""other"": true}"
0,4870001546137,NATURELLA Консерв.ананас кольцами 580 г,Консервированные ананасы кольцами 580 г NATURELLA,NATURELLA,"Ананасы в сиропе, нарезанные кольцами.",high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
0,4870001906221,Салат Витаминный 670 г,Салат Витаминный 670 г,,,medium,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
0,4008638213805,Грибы шамп.Lorado целые 212 мл,Грибы шампиньоны целые 212 мл Lorado,Lorado,Целые шампиньоны в банке.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
0,4870001542887,JULDUZ Варенье сливовое 600 г,Варенье сливовое 600 г JULDUZ,JULDUZ,Сливовое варенье в удобной упаковке.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
0,4870001905477,Огурчики пикули маринованные PREMIUM 440 мл,Огурчики пикули маринованные PREMIUM 440 мл,,Маринованные огурчики пикули в банке.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
0,4630038371757,Закусочка Дядя Ваня Гювеч из обжаренных овощей 350гр,Закусочка Дядя Ваня Гювеч из обжаренных овощей 350гр,Дядя Ваня,,medium,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
0,4607002990160,Кукуруза Дядя Ваня деликатесная консервированная 340 г.,Кукуруза Дядя Ваня деликатесная консервированная 340 г,Дядя Ваня,Консервированная кукуруза в удобной упаковке.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
0,54881005906,"Ahmad Tea Английский Завтрак 25х2 г, чёрный чай, в конв",Английский Завтрак черный чай Ahmad Tea 25х2 г,Ahmad Tea,"Чёрный чай в пакетиках, идеален для завтрака.",high,"{""spelling"": false, ""units"": false, ""punctuation"": true, ""brandFix"": false, ""other"": true}"
0,54881011181,"Ahmad Tea Классический чёрный чай 25х2 г, в пакет",Классический черный чай Ahmad Tea 25х2 г,Ahmad Tea,Классический черный чай в пакетиках.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
0,54881012898,"Ahmad Теа Цейлонский чай Оранж пеко 200 г, черный чай, в кор",Цейлонский чай Оранж пеко черный Ahmad Tea 200 г,,Цейлонский черный чай в упаковке 200 г.,high,"{""spelling"": false, ""units"": false, ""punctuation"": true, ""brandFix"": false, ""other"": true}"
0,54881022613,"Чай Малиновое лаком в пакет с ярл в конв 25 х 1,5 г","Чай Малиновое лаком в пакет с ярл в конв 25 х 1,5 г",,,medium,"{""spelling"": false, ""units"": false, ""punctuation"": true, ""brandFix"": false, ""other"": true}"
0,46204813,Кофе NESCAFE GOLD СтБанка 12x95r,Кофе NESCAFE GOLD 12x95 г,NESCAFE,"Кофе в банке, идеален для утреннего бодрствования.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
0,46220714,Кофе NESCAFE Латте Цепь 4(6х10х18g),Кофе NESCAFE Латте 4 (6х10х18 г),NESCAFE,Кофе Латте в удобной упаковке.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
0,4870002321160,Piala TB 100шт фольга черный 24,Piala TB 100 шт фольга черный,Piala,Фольгированные стаканы для напитков.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
0,4870002327612,Piala Stories FL ТВ 25 пак фольга Черный Earl Grey 48,Piala Stories FL ТВ 25 пак фольга черный Earl Grey,Piala,Чай в пакетиках с ароматом Earl Grey.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
0,4870002320415,Piala Gold Loose 250 г Черный Кенийский 40,Piala Gold Loose 250 г черный кенийский,Piala,Чай в рассыпном виде из Кении.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
0,8714599102749,Кофе Якобс 3в1 Latte 14.8гр,Кофе Якобс 3в1 Latte 14.8гр,Якобс,Смесь кофе с молоком и сахаром.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
0,8711000701171,Кофе Якобс 3в1Milka Кап18гр,Кофе Якобс 3в1Milka Кап18гр,Якобс,Кофе с шоколадом Milka.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
0,8714599107874,Кофе Якобс Монарх Gold 95 г ст,Кофе Якобс Монарх Gold 95 г,Якобс,Кофе в растворимом виде.,high,"{""spelling"": false, ""units"": false, ""punctuation"": true, ""brandFix"": false, ""other"": true}"
0,8714599412473,"Кофе Якобс 3в1 Latte Каралат 21,3гр","Кофе Якобс 3в1 Latte Каралат 21,3гр",Якобс,Смесь кофе с молоком и сахаром.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
0,4796007080881,Чай EMINET Green Tea 500 gr/,Чай EMINET Green Tea 500 г,EMINET,Зеленый чай в упаковке 500 г.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
0,8711000710197,Кофе Якобс Icepresso Classic 250 мл,Кофе Якобс Icepresso Classic 250 мл,Якобс,"Кофе в бутылке, готовый к употреблению.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
0,8714599108505,"Кофе Якобс Латте Карамель 17,5гр","Кофе Якобс Латте Карамель 17,5гр",Якобс,Кофе с карамельным вкусом.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
0,4620015851440,Чай Richard Royal Кения черн 90гр,Чай Richard Royal Кения черн 90гр,Richard,Черный чай из Кении.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
0,4620015851051,Чай Curtis Delicate Mango пакет 36гр,Чай Curtis Delicate Mango пакет 36гр,Curtis,Чай с ароматом манго в пакетиках.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
0,4607051158672,Чай Curtis Summer Berries пакет 34гр,Чай Curtis Summer Berries пакет 34гр,Curtis,Чай с ягодным вкусом в пакетиках.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
