barcode,old_name,new_name,brand,productDesc,confidence,changes,error
4015400125099,Гигиеническая Прокладка NATURELLA Ултра Camomile Макси 8 шт,Гигиеническая прокладка Naturella Ултра Chamomile Макси 8 шт,Naturella,Ультратонкие прокладки с экстрактом ромашки.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
8700216045629,Гигиеническая Прокладка NATURELLA Ultra норм плюс 8 шт,Гигиеническая прокладка Naturella Ultra Норм Плюс 8 шт,Naturella,Прокладки для надежной защиты.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
8001841479262,Гигиеническая Прокладка NATURELLA Classic с крыл CamNight 6шт,Гигиеническая прокладка Naturella Classic с крыльями CamNight 6 шт,Naturella,Классические прокладки с крыльями для ночного использования.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
8001841479385,Гигиеническая Прокладка NATURELLA Classic Ночные 12 шт,Гигиеническая прокладка Naturella Classic Ночные 12 шт,Naturella,Ночные прокладки для максимального комфорта.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
8001090170316,Ежедневные прокладки DISCREET Deo SpringBreezeMult 60шт,Ежедневные прокладки Discreet Deo Spring Breeze Mult 60 шт,Discreet,Ежедневные прокладки с ароматом весеннего бриза.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4015400107835,Ежедневные прокладки DISCREET Deo WaterLily Multif 20 шт,Ежедневные прокладки Discreet Deo Water Lily Multif 20 шт,Discreet,Прокладки с ароматом водяной лилии.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4015400726999,Подгузники Трусики Pampers Pants Maxi 16,Подгузники Pampers Pants Maxi 16,Pampers,Подгузники-трусики для детей.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
8001090604507,Подгузники Pampers Premium Care Newborn 20,Подгузники Pampers Premium Care Newborn 20,Pampers,Подгузники для новорожденных с премиум защитой.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
8001841041391,Салфетки Pampers Sensitive 52 Прк,Салфетки Pampers Sensitive 52 шт,Pampers,Чувствительные салфетки для ухода за кожей.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
8006540458563,Салфетки Pampers Harmonie Aqua 14х48,Салфетки Pampers Harmonie Aqua 14х48,Pampers,Салфетки для детей с увлажняющим эффектом.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
7702018978120,Гелевый Дезодорант GILLETTE А\П Cool Wave 70 мл,Гелевый дезодорант Gillette Cool Wave 70 мл,Gillette,Гелевый дезодорант с ароматом Cool Wave.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
8006540452271,SECRET Твердый А\П Rosewater 40 мл,Твердый дезодорант Secret Rosewater 40 мл,Secret,Твердый дезодорант с ароматом розы.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
4084500978973,OS Гель для душа Wolfhorn 400 мл,Гель для душа OS Wolfhorn 400 мл,OS,Гель для душа с ароматом Wolfhorn.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
5412149601413,Ленор ARIEL Авт Touch of Lenor Fresh,Ароматизатор Lenor Touch of Lenor Fresh,Lenor,Ароматизатор для белья с легким свежим ароматом.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
8700216101318,"ЖидкКапс ARIEL СМС Color 10х19,5 г","Жидкие капсулы Ariel СМС Color 10х19,5 г",Ariel,Жидкие капсулы для стирки цветного белья.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
5413149045392,Порошок TIDE Авт Альпийская свежесть 450 г,Порошок Tide Альпийская свежесть 450 г,Tide,Порошок для стирки с ароматом альпийских лугов.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
5413149343436,Порошок TIDE Авт Color 3 кг,Порошок Tide Color 3 кг,Tide,Порошок для стирки цветного белья.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4015600800369,"Порошок TIDE Авт Д\Чувствительной кожи 2,4 кг","Порошок Tide для чувствительной кожи 2,4 кг",Tide,"Порошок для стирки, подходящий для чувствительной кожи.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
8700216242448,"ЖидкКапс TIDE CMC АльпСвежесть 10х16,8 г","Жидкие капсулы Tide Альпийская свежесть 10х16,8 г",Tide,Жидкие капсулы для стирки с ароматом альпийских лугов.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
5413149109858,Порошок МИФ Авт 3в1 Свежий цвет 400 г,Порошок Миф 3в1 Свежий цвет 400 г,Миф,Порошок для стирки с эффектом 3в1.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
8001090660244,"Порошок МИФ Руч 3в1 Морозная свежесть 1,8 кг","Порошок Миф Ручной 3в1 Морозная свежесть 1,8 кг",Миф,Порошок для ручной стирки с эффектом 3в1.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
5413149397842,Средство для мытья посуды МИФ Лимонная Свежесть 500 мл,Средство для мытья посуды Миф Лимонная свежесть 500 мл,Миф,Средство для мытья посуды с лимонным ароматом.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4084500644946,Средство для мытья полови стен MR PROPER ЛавандСпок 1 л,Средство для мытья полов MR PROPER Лаванда 1 л,MR PROPER,Средство для мытья полов с ароматом лаванды.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
5413149819092,Средство для мытья полови стен MR PROPER ЛавандСпок 500 мл,Средство для мытья полов MR PROPER Лаванда 500 мл,MR PROPER,Средство для мытья полов с ароматом лаванды.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
8006540259528,Средство для мытья посуды FAIRY Platinum Лайм 430 мл,Средство для мытья посуды Fairy Platinum Лайм 430 мл,Fairy,Эффективное средство для мытья посуды с ароматом лайма.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
8006540259610,Средство для мытья посуды FAIRY Platinum Арбуз 650 мл,Средство для мытья посуды Fairy Platinum Арбуз 650 мл,Fairy,Эффективное средство для мытья посуды с ароматом арбуза.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
4015400869320,Средство для мытья посуды FAIRY Зеленое яблоко 450 мл,Средство для мытья посуды Fairy Зеленое яблоко 450 мл,Fairy,Эффективное средство для мытья посуды с ароматом зеленого яблока.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
4015400869443,Средство для мытья посуды FAIRY Сочный Лимон 900 мл,Средство для мытья посуды Fairy Сочный лимон 900 мл,Fairy,Эффективное средство для мытья посуды с ароматом сочного лимона.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
8001090837424,Средство для мытья посуды FAIRY Pure Clean 450 мл,Средство для мытья посуды Fairy Pure Clean 450 мл,Fairy,Чистящее средство для посуды с формулой Pure Clean.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
8001841009384,Гигиеническая Прокладка ALWAYS норм 32шт,Гигиеническая прокладка Always норм 32 шт,Always,Гигиенические прокладки для ежедневного использования.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
4015400041788,Гигиеническая Прокладка ALWAYS ULTRA Super 8шт,Гигиеническая прокладка Always Ultra Super 8 шт,Always,Ультратонкие гигиенические прокладки для максимального комфорта.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
8001841733012,Гигиеническая Прокладка ALWAYS ULTRA Экс Защ6шт,Гигиеническая прокладка Always Ultra Экстра Защита 6 шт,Always,Гигиенические прокладки с экстра защитой.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
8001090430625,Гигиеническая Прокладка ALWAYS Plat SuperPlus 7Шт,Гигиеническая прокладка Always Plat SuperPlus 7 шт,Always,Прокладки с повышенной защитой для уверенности в любой ситуации.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
8001841449784,Гигиеническая Прокладка ALWAYS Ultra Plat SecNight 5 шт,Гигиеническая прокладка Always Ultra Plat SecNight 5 шт,Always,Ночные прокладки для надежной защиты во время сна.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
8006540005514,Ежедневные прокладки NATURELLA Ромашка Лайт 52шт,Ежедневные прокладки Naturella Ромашка Лайт 52 шт,Naturella,Ежедневные прокладки с экстрактом ромашки для комфорта.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
4015400125037,Гигиеническая Прокладка NATURELLA Ултра Camomile Нормал 10 шт,Гигиеническая прокладка Naturella Ултра Camomile Нормал 10 шт,Naturella,Ультратонкие прокладки с экстрактом ромашки.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
8700216101783,Жидк капсTIDE Авт Color 12Х16.8гр,Жидк капсTIDE Авт Color 12Х16.8гр,Tide,Капсулы для стирки с защитой цвета.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
4015400930419,Мыло Классич SAFEGUARD ОслепитБелое 125 г,Мыло Safeguard Классическое Белое 125 г,Safeguard,Классическое мыло для ежедневного использования.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
5000174645712,Мыло Ромашка SAFEGUARD 90 г,Мыло Safeguard Ромашка 90 г,Safeguard,Мыло с экстрактом ромашки для нежного очищения.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
8001090338143,Мыло Жидкое класс SAFEGUARD Лаванда 225 г,Жидкое мыло Safeguard Лаванда 225 г,Safeguard,Жидкое мыло с ароматом лаванды.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": true}",
8001841196107,Мыло Жидкое Белое класс SAFEGUARD 375 г,Жидкое мыло Safeguard Белое 375 г,Safeguard,Жидкое мыло с белым цветом.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": true}",
8700216083898,Шампунь Интенсив вост PANTENE 250 мл,Шампунь Pantene Интенсивный восток 250 мл,Pantene,Шампунь для интенсивного ухода.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": true}",
8001090673442,Шампунь Блеск питание 3в1 PANTENE 360 мл,Шампунь Pantene Блеск и питание 3в1 360 мл,Pantene,Шампунь 3в1 для блеска и питания.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": true}",
5000174184174,Шампунь п.перх глад. шелк HEAD&SHOULDERS 400 мл,Шампунь Head&Shoulders против перхоти Гладкий шелк 400 мл,Head&Shoulders,Шампунь против перхоти для гладкости.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": true}",
5000174028522,Шампунь п.перх ментолHEAD&SHOULDERS 400 мл,Шампунь Head&Shoulders против перхоти Ментол 400 мл,Head&Shoulders,Шампунь против перхоти с ментоловым эффектом.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": true}",
4015600765156,Шампунь п.перх цитр.свеж HEAD&SHOULDERS 400 мл,Шампунь Head&Shoulders против перхоти Цитрусовая свежесть 400 мл,Head&Shoulders,Шампунь против перхоти с цитрусовым ароматом.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": true}",
5410076659098,Шампунь п.перх яблоч свеж 2в1HEAD&SHOULDERS 200 мл,Шампунь Head&Shoulders против перхоти Яблочная свежесть 2в1 200 мл,Head&Shoulders,Шампунь 2в1 против перхоти с яблочным ароматом.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": true}",
8001841669892,Шампунь Алоэ/Манго HESS 275 мл,Шампунь HESS Алоэ и Манго 275 мл,HESS,Шампунь с экстрактами алоэ и манго.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
5000174416237,Зубная паста ВАМ Анти Кариес Мята 100 мл,Зубная паста ВАМ Анти-кариес Мята 100 мл,,Зубная паста с мятным вкусом для защиты от кариеса.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
8001090720344,Зубная паста ВАМ Анти Кариес Свежесть 65 мл,Зубная паста ВАМ Анти-кариес Свежесть 65 мл,,Зубная паста для свежести дыхания и защиты от кариеса.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
8700216272897 8700216272872,Зубная паста ORAL B Макс Свежесть 75 мл,Зубная паста Oral-B Макс Свежесть 75 мл,,Зубная паста для максимальной свежести.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": true}",
4084500507135,Дезодарант аэроз OLD SPICE White150 мл,Дезодорант аэрозоль Old Spice White 150 мл,Old Spice,Аэрозольный дезодорант с ароматом White.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": true}",
4084500019195,Дезодарант тверд OLD SPICE WolF 50 мл,Дезодорант твердый Old Spice Wolf 50 мл,Old Spice,Твердый дезодорант с ароматом Wolf.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": true}",
8001090879066,Шампунь WELLA Сияние 500 мл,Шампунь Wella Сияние 500 мл,Wella,Шампунь для сияния волос.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
8001090879240,Шампунь WELLA Яркость цвета 500 мл,Шампунь Wella Яркость цвета 500 мл,Wella,"Шампунь для яркости цвета, 500 мл.",high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
8001090879462,Бальзам WELLA Сияние 500 мл,Бальзам Wella Сияние 500 мл,Wella,"Бальзам для сияния, 500 мл.",high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
8001090879646,Бальзам WELLA Яркость цвета 500 мл,Бальзам Wella Яркость цвета 500 мл,Wella,"Бальзам для яркости цвета, 500 мл.",high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
3014260258276,Пена для бритья GIL TGS масло какао 250 мл,Пена для бритья Gillette масло какао 250 мл,,"Пена для бритья с маслом какао, 250 мл.",high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
3014260808105,Зубная щетка ORAL B свеж меж зуб 40сред,Зубная щетка Oral-B свежая межзубная 40 средняя,,"Зубная щетка для межзубной чистки, 40 средняя.",high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
3014260107802,Зубная щетка ORAL B пятисторон чист 40сред 1шт,Зубная щетка Oral-B пятисторонняя чистка 40 средняя 1 шт,,"Зубная щетка для пятисторонней чистки, 40 средняя.",high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
3014260282707,Бритва однараз Gillette 2 -1шт,Бритва одноразовая Gillette 2 1 шт,Gillette,"Одноразовая бритва, 1 шт.",high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
3014260265885,Бритва однараз Gill BLUE PLUS 1шт,Бритва одноразовая Gillette Blue Plus 1 шт,,"Одноразовая бритва Blue Plus, 1 шт.",high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
6920354837166,Зуб/п Colgate 12 Макс Фреш Зеленый Чай 100 мл х48,Зубная паста Colgate 12 Макс Фреш Зеленый Чай 100 мл,Colgate,"Зубная паста с зеленым чаем, 100 мл.",high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
6920354816871,Зуб/n Colgate L2 Тотал 12 Чистая Мята 75 мл х48,Зубная паста Colgate L2 Тотал 12 Чистая Мята 75 мл,Colgate,"Зубная паста Тотал 12 с чистой мятой, 75 мл.",high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
7891024129937,Зуб/n Colgate LI Крепкие зубы Свежеедыхание 100 мл х48,Зубная паста Colgate LI Крепкие зубы Свежее дыхание 100 мл,Colgate,"Зубная паста для крепких зубов, 100 мл.",high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
7891024128954,Зуб/n Colgate L1 Тройное Действие 50 мл х72,Зубная паста Colgate L1 Тройное Действие 50 мл,Colgate,"Зубная паста с тройным действием, 50 мл.",high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
4606144005374,Зуб/п Colgate L4 Детс. (2+) Др.Заяц Клубника 50 мл х48,Зубная паста Colgate L4 Детская (2+) Др. Заяц Клубника 50 мл,Colgate,"Детская зубная паста с клубникой, 50 мл.",high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
5900273001566,Зуб/щ Colgate Эксперт Чистоты х72,Зубная щетка Colgate Эксперт Чистоты х72,Colgate,"Зубная щетка Эксперт Чистоты, упаковка 72 шт.",high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
4606144007767,Зуб/щ Colgate 1.2 Тройное действие 1+1 х48,Зубная щетка Colgate 1.2 Тройное действие 1+1 х48,Colgate,"Зубная щетка с тройным действием, упаковка 48 шт.",high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
8718951414181,Зуб/щ Colgate 1.5 Детская (2-5) х72,Зубная щетка Colgate 1.5 Детская (2-5) х72,Colgate,Детская зубная щетка для детей от 2 до 5 лет.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": true}",
4606144002632,Дез/стик LSS Невидимая Защита 45 грх12,Дезодорант-стик LSS Невидимая Защита 45 г х12,LSS,Дезодорант-стик с невидимой защитой.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
5900273002358,Дез/стик MSS Энергия стихии,Дезодорант-стик MSS Энергия стихии,MSS,Дезодорант-стик с энергией стихии.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
5943001192068,Дез спрей МЅЅ Активный день 150млх12,Дез спрей МЅЅ Активный день 150млх12,,Спрей-дезодорант для активного дня.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
4600144008009,Дез спрей LSS Фреш Эссене Cool Fantasy(Вишня) 150 мл х12,Дезодорант спрей LSS Фреш Эссенс Cool Fantasy (Вишня) 150 мл х12,LSS,Спрей-дезодорант с ароматом вишни.,high,"{""spelling"": true, ""units"": true, ""punctuation"": true, ""brandFix"": true, ""other"": false}",
8718951301054,Жид/мыло Palmolive Натурэль 300 мл Витамин В и гранат х12,Жидкое мыло Palmolive Натурэль 300 мл Витамин В и гранат х12,Palmolive,Жидкое мыло с витамином В и гранатом.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
8693495040136,Жид/мыло для рук Protex 300 мл Cream x12,Жидкое мыло для рук Protex 300 мл Cream х12,Protex,Жидкое мыло для рук с кремом.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
8693495038980,Гель д/д РО Гурмэ Клубн. Смузи 250 мл,Гель для душа РО Гурмэ Клубничный Смузи 250 мл,,Гель для душа с ароматом клубничного смузи.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
8718951623934,Гель д/душа Palmolive Kids 600 мл Миндаль х 12,Гель для душа Palmolive Kids 600 мл Миндаль х12,Palmolive,Гель для душа для детей с миндалем.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
5996175230975,Гель д/душа Palmolive Натурэль Молоко и Масло 250 мл,Гель для душа Palmolive Натурэль Молоко и Масло 250 мл,Palmolive,Гель для душа с молоком и маслом.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
8850006534182,Гель д/душа Palmolive Натурэль 750 мл Молоко и Олива х12,Гель для душа Palmolive Натурэль 750 мл Молоко и Олива х12,Palmolive,Гель для душа с молоком и оливой.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
8603495034593 8693495034593,Мыло Palmolive Мультипак Натурэль Молоко и Роза 24х5х70гр,Мыло Palmolive Мультипак Натурэль Молоко и Роза 24х5х70гр,Palmolive,Мыло с молоком и розой в мультипаке.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
8693495052764,Мыло Palmolive Натурэль Олива 150 г,Мыло Palmolive Натурэль Олива 150 г,Palmolive,Мыло с оливой.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
8693495032742,Мыло Palmolive Натурэль Ромашка и Вит. Е 90гр,Мыло Palmolive Натурэль Ромашка и Вит. Е 90гр,Palmolive,Мыло с ромашкой и витамином Е.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
8718951273696,Мыло Protex 150rp Cream 12x6,Мыло Protex 150 г Cream 12 х 6,Protex,Мыло с кремом.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
6920354806926,Зуб/п Colgate LI Тройное Действие 150 мл х48,Зубная паста Colgate Тройное Действие 150 мл,Colgate,Зубная паста с тройным действием для защиты зубов.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": true}",
5900273132130,Зуб/п Colgate L2 Макс Фреш Взрывная Мята 50 мл х48,Зубная паста Colgate Макс Фреш Взрывная Мята 50 мл,Colgate,Зубная паста с освежающим эффектом мятного вкуса.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": true}",
3600524151263,БАЛЬЗАМ ELSV ГИАЛУРОННЫЙ 400МЛ,БАЛЬЗАМ ELSV ГИАЛУРОННЫЙ 400МЛ,ELSV,Бальзам с гиалуроновой кислотой для увлажнения волос.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
3600523931330,БАЛЬЗАМ ELSV Эксперт Цвета 200 мл,Бальзам ELSV Эксперт Цвета 200 мл,ELSV,Бальзам для защиты цвета волос.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
3600523968589,Бальзам ПВ5 ELSV 200 мл,Бальзам ELSV ПВ5 200 мл,ELSV,Бальзам для восстановления и ухода за волосами.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
3600523968596,Шампунь ПВ5 ELSV 400 мл,Шампунь ELSV ПВ5 400 мл,ELSV,Шампунь для восстановления и ухода за волосами.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
3600523931415,Шампунь ELSV Эксперт Цвета 250 мл,Шампунь ELSV Эксперт Цвета 250 мл,ELSV,Шампунь для защиты цвета волос.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
3600523924066,Маска ELSV ЭКСПЕРТ ЦВЕТА 300 мл,Маска ELSV Эксперт Цвета 300 мл,ELSV,Маска для защиты цвета и увлажнения волос.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
3600542142823,Шампунь ФРУКТИС ГОДЖИ СТОЙКИЙ ЦВЕТ 250 мл,Шампунь ФРУКТИС Годжи Стойкий Цвет 250 мл,ФРУКТИС,Шампунь для стойкости цвета волос с экстрактом годжи.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
3600541775855,Шампунь ФРУКТИС РОСТ ВО ВСЮ СИЛА 400 мл,Шампунь ФРУКТИС Рост во всю силу 400 мл,ФРУКТИС,Шампунь для укрепления и роста волос.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
3600542142816,Бальзам ФРУКТИС ГОДЖИ СТОЙКИЙ ЦВЕТ 200 мл,Бальзам ФРУКТИС Годжи Стойкий Цвет 200 мл,ФРУКТИС,Бальзам для стойкости цвета волос с экстрактом годжи.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
3600542142809,Шампунь ФРУКТИС ГОДЖИ СТОЙКИЙ ЦВЕТ 400 мл,Шампунь ФРУКТИС Годжи Стойкий Цвет 400 мл,ФРУКТИС,Шампунь для стойкости цвета волос с экстрактом годжи.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
3600522151395,Краска д/в Кастинг Крем Глосе 100 Черн ван,Краска для волос Кастинг Крем Глосе 100 Черный ваниль,Кастинг,Краска для волос с эффектом крема и глянца.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": true}",
3600521366738,Краска д/в Кастинг Крем Глосе 323 Черный шоколад,Краска для волос Кастинг Крем Глосе 323 Черный шоколад,Кастинг,Краска для волос с эффектом крема и глянца.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": true}",
3600521119563,Краска д/в Кастинг Крем Глосе 600 Темно-русый,Краска для волос Кастинг Крем Глосе 600 Темно-русый,Кастинг,Краска для волос с эффектом крема и глянца.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": true}",
3600523781096,Краска д/в.ЭКСЭЛЛАНС 200 Кофейный,Краска д/в. ЭКСЭЛЛАНС 200 Кофейный,ЭКСЭЛЛАНС,Краска для волос в оттенке кофейный.,high,"{""spelling"": false, ""units"": false, ""punctuation"": true, ""brandFix"": false, ""other"": true}",
3600523781126,Краска д/в. ЭКСЭЛЛАНС 500 Шоколадный,Краска д/в. ЭКСЭЛЛАНС 500 Шоколадный,ЭКСЭЛЛАНС,Краска для волос в оттенке шоколадный.,high,"{""spelling"": false, ""units"": false, ""punctuation"": true, ""brandFix"": false, ""other"": true}",
3600523781201,Краска д/в. ЭКСЭЛЛАНС 7.1 Русый пепел,Краска д/в. ЭКСЭЛЛАНС 7.1 Русый пепел,ЭКСЭЛЛАНС,Краска для волос в оттенке русый пепел.,high,"{""spelling"": false, ""units"": false, ""punctuation"": true, ""brandFix"": false, ""other"": true}",
