barcode,old_name,new_name,brand,productDesc,confidence,changes
5000204326192,ТУ 5 в1 Цитрус 12х900 мл NEW,ТУ 5 в 1 Цитрус 12х900 мл,,Универсальный очиститель с цитрусовым ароматом.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
3600523968602,Бальзам ПВ5 ELSV 400 мл,Бальзам ПВ5 ELSV 400 мл,ELSV,Бальзам для ухода за волосами.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
3600542214797,Краска д/в.COLOR NAT RU/KZ 361 Ежевекика,Краска для волос COLOR NAT RU/KZ 361 Ежевика,,Краска для волос с оттенком ежевики.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
3600540168405,Краска д/в. КОЛОР НЭЧ. 8 Пшеница,Краска для волос КОЛОР НЭЧ. 8 Пшеница,,Краска для волос с оттенком пшеницы.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
3600541795846,"Краска д/в КОЛОР НЭЧ. РУ/КЗ 4,12 Алмазный Шатен","Краска для волос КОЛОР НЭЧ. РУ/КЗ 4,12 Алмазный Шатен",,Краска для волос с оттенком алмазного шатена.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
3600541135628,"Краска д/в КОЛОР НЭЧ. РУ/К 4,15 Рубин","Краска для волос КОЛОР НЭЧ. РУ/К 4,15 Рубин",,Краска для волос с оттенком рубина.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
4680007632006,OLA - Silk Класси Normal,OLA Silk Классический Normal,OLA,Гель для стирки с мягким эффектом.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
4660304070046,Гель для стирки SMART FOX COLOR Горный 1 л,Гель для стирки SMART FOX COLOR 1 л,SMART FOX,Гель для стирки цветного белья.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
4005808539789,Лосьон после бритья Серебрян защита Nivea 100 мл,Лосьон после бритья Серебряная защита Nivea 100 мл,Nivea,Лосьон для после бритья с защитным эффектом.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
8700216237154,FAIRY Plat Pi ALL in 1 д/п д/АвМашЛ 33 шт,FAIRY Plat Pi ALL in 1 для посудомоечных машин 33 шт,FAIRY,Порошок для посудомоечных машин в таблетках.,high,"{""spelling"": false, ""units"": false, ""punctuation"": true, ""brandFix"": false, ""other"": true}"
5601059396677,Шампунь п.перх Основ.уход HEAD&SHOUL 2в1 200 мл,Шампунь против перхоти Основной уход HEAD&SHOULDERS 2 в 1 200 мл,,Шампунь 2 в 1 для борьбы с перхотью.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
4600702036978,Шампунь Укрепл КрапиваЧистая Линия 400 мл,Шампунь Укрепляющий Крапива Чистая Линия 400 мл,Чистая Линия,Шампунь с экстрактом крапивы для укрепления волос.,high,"{""spelling"": true, ""units"": false, ""punctuation"": true, ""brandFix"": true, ""other"": false}"
4600702068726,З/паста Лесной Бальзам TOTAL кора дуба 75 мл,Зубная паста Лесной Бальзам TOTAL кора дуба 75 мл,Лесной Бальзам,Зубная паста с экстрактом коры дуба для защиты зубов.,high,"{""spelling"": true, ""units"": false, ""punctuation"": true, ""brandFix"": true, ""other"": false}"
6941920402977,Цветные Карандаши 18 цветов,Цветные карандаши 18 цветов,,Набор цветных карандашей для рисования.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
8700216066693,Средство для мытья MR PROPER Цитрус кошка 500 мл,Средство для мытья MR PROPER Цитрус 500 мл,MR PROPER,Средство для мытья с цитрусовым ароматом.,high,"{""spelling"": false, ""units"": false, ""punctuation"": true, ""brandFix"": false, ""other"": false}"
8001090430663,Гигиеническая Прокладка ALWAYS ULTRA супер 14шт,Гигиеническая прокладка ALWAYS ULTRA супер 14 шт,ALWAYS,Гигиенические прокладки с супер впитывающей способностью.,high,"{""spelling"": false, ""units"": true, ""punctuation"": true, ""brandFix"": false, ""other"": false}"
8001090586032,Гигиеническая Прокладка NATURELLA макси Camomile 16шт,Гигиеническая прокладка NATURELLA макси Камомил 16 шт,NATURELLA,Макси прокладки с экстрактом ромашки.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4015400107774,Ежедневные прокладки DISCREETAir Multif 20 шт,Ежедневные прокладки DISCREET Air Multif 20 шт,DISCREET,Ежедневные прокладки для комфорта и защиты.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4870213408780,Мыло детское DeluXe 100гр,Мыло детское DeluXe 100гр,DeluXe,Детское мыло для нежной кожи.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
2500800880010,Мыло EXXE Макадами и олива 4*70,Мыло EXXE Макадамия и олива 4*70 г,EXXE,Мыло с экстрактом макадамии и оливы.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4620739971516,Фольга алюминиевая Master FRESH 10*29 см 11мкм,Фольга алюминиевая Master FRESH 10*29 см 11 мкм,Master FRESH,Алюминиевая фольга для хранения продуктов.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4620739978829,Швабра микрофибра мягк с телескоп ручк,Швабра микрофибра мягкая с телескопической ручкой,,Швабра с микрофибровой насадкой и телескопической ручкой.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
8693495034494,Мыло Protex Мультипак Ultra 24х5х70гр,Мыло Protex Мультипак Ultra 24х5х70гр,Protex,Мыло в мультипаке для всей семьи.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
8693495037990,"Гель д/душа Palmolive Men ""Спорт"" Восстанавливающий 750 мл","Гель для душа Palmolive Men ""Спорт"" Восстанавливающий 750 мл",Palmolive,Гель для душа для мужчин с восстанавливающим эффектом.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
6281006608535,Шампунь Clear Жен. Глинотерапия 380 мл,Шампунь Clear Женский Глинотерапия 380 мл,Clear,Шампунь с глиной для женских волос.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
8710908879500,DAVE гель для душа Лотус 250 мл.,Гель для душа DAVE Лотус 250 мл,DAVE,Гель для душа с ароматом лотоса.,high,"{""spelling"": false, ""units"": false, ""punctuation"": true, ""brandFix"": false, ""other"": false}"
4606183001610,Средство отбеливатель Белизна 100гр,Средство отбеливатель Белизна 100гр,Белизна,Эффективное средство для отбеливания.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
4605698005939,Крем-гель для душа Нежное увлажнение 250 мл.,Крем-гель для душа Нежное увлажнение 250 мл,,Крем-гель для мягкого очищения и увлажнения кожи.,high,"{""spelling"": false, ""units"": false, ""punctuation"": true, ""brandFix"": false, ""other"": false}"
4607137251075,Порошок чистящий ЧИСТОЛЮБ Лимон 400 г,Чистящий порошок Чистолюб Лимон 400 г,Чистолюб,Эффективный чистящий порошок с лимонным ароматом.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
4607104280015 4870220740118,Белизна Целионградская 1 л.,Белизна Целионградская 1 л,Целионградская,Средство для отбеливания и дезинфекции.,high,"{""spelling"": false, ""units"": false, ""punctuation"": true, ""brandFix"": false, ""other"": false}"
5029053574295,Салфетки влажн детс Haggies US Aloe,Влажные салфетки детские Huggies с алоэ,,Влажные салфетки для детей с экстрактом алоэ.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
4870228750270,Ватные палочки IOKI 200шт,Ватные палочки IOKI 200 шт,IOKI,Ватные палочки для личной гигиены.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4780014483520,Гель для душа for men Absolute 300 мл,Гель для душа для мужчин Absolute 300 мл,,Гель для душа с увлажняющей формулой для мужчин.,high,"{""spelling"": false, ""units"": false, ""punctuation"": true, ""brandFix"": false, ""other"": false}"
8001841474953,Средство для мытья посуды FAIRY Бергамот и Имбирь 450 мл,Средство для мытья посуды Fairy Бергамот и Имбирь 450 мл,Fairy,Средство для мытья посуды с ароматом бергамота и имбиря.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
3014260228842,GILETTE Пена Д/Бр классическая 200 мл,Пена для бритья Gillette классическая 200 мл,,Классическая пена для бритья для комфортного скольжения.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
3014260107826,Зубная щетка ORAL B 3DWLux ProExp White 38сред 1шт,Зубная щетка Oral-B 3D White Luxe Pro-Expert средняя 1 шт,,Зубная щетка для эффективной чистки зубов.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
8850006330449,Зуб/щ Colgate Премер Отбеливания х72,Зубная паста Colgate Премиум Отбеливание 72 мл,Colgate,Зубная паста для отбеливания зубов.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
4670016720306,OLA - Silk Sense Ватные диски в п/э уп80,Ватные диски OLA Silk Sense в упаковке 80 шт,OLA,Ватные диски для ухода за кожей.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4680007633898,OLA - Silk Sense ULTRA NORMAL прокладки ультратонкие Шелковая сеточка уп100,Прокладки OLA Silk Sense ULTRA NORMAL ультратонкие 100 шт,OLA,Ультратонкие прокладки для надежной защиты.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4600528353785,Мыло АМК натур для всей семьи Хвойное 180 г.,Мыло АМК натуральное для всей семьи Хвойное 180 г,АМК,Натуральное мыло с хвойным ароматом.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
6221048409943,Лесной бальзам зуб. паста Алоэ-Вера и Белый чай 75 мл,Зубная паста Лесной бальзам Алоэ-Вера и Белый чай 75 мл,Лесной бальзам,Зубная паста с экстрактами алоэ и белого чая.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4870219680142,"Антижир ""Ярко"" Зверь 0,75 л","Антижир Ярко Зверь 0,75 л",Ярко,Эффективный антижир для кухни.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}"
8683130069769,Рексона Спрей аэрозоль антиперспирант Невидимая на черной и белой одежде 150 мл,Рексона Спрей антиперспирант Невидимая защита 150 мл,Рексона,Антиперспирант для черной и белой одежды.,high,"{""spelling"": false, ""units"": false, ""punctuation"": true, ""brandFix"": false, ""other"": true}"
3600541729506,Гарньер мицеллярная вода чув. кож 125 мл,Гарньер мицеллярная вода для чувствительной кожи 125 мл,Гарньер,Мицеллярная вода для деликатного очищения.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
8690530015029,SELPAK Бумажные полотенца 2рул,SELPAK Бумажные полотенца 2 рулона,SELPAK,Бумажные полотенца для дома.,high,"{""spelling"": false, ""units"": false, ""punctuation"": true, ""brandFix"": false, ""other"": false}"
8690757001959,SILVER Губка блеск с дозатором силикона 6 мл Черный,SILVER Губка для мытья с дозатором 6 мл Черный,SILVER,Губка с дозатором для удобного использования.,high,"{""spelling"": false, ""units"": false, ""punctuation"": true, ""brandFix"": false, ""other"": false}"
5000174194401,Шампунь п.перх ЦитрусСвежесть HEAD&SHOULDERS 400 мл,Шампунь против перхоти Цитрус Свежесть HEAD&SHOULDERS 400 мл,HEAD&SHOULDERS,Шампунь с цитрусовым ароматом для борьбы с перхотью.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
745114229991,Влажные салфетки JAZZ антибакт.без запаха 20 шт,Влажные салфетки JAZZ антибактериальные без запаха 20 шт,JAZZ,Антибактериальные салфетки для гигиены.,high,"{""spelling"": false, ""units"": false, ""punctuation"": true, ""brandFix"": false, ""other"": false}"
8720181219450,Косметическое крем-мыло Dove Pink ( Розовый) 90 г.,Косметическое крем-мыло Dove Pink ( Розовый) 90 г.,Dove,Крем-мыло с увлажняющей формулой.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
6221048409929,Лесной бальзам зуб. паста Ромашка 75 мл,Лесной бальзам зубная паста Ромашка 75 мл,Лесной бальзам,Зубная паста с экстрактом ромашки.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4680007634659,OLA - Silk Sense Вата на палочках в п/э уп 100,OLA Silk Sense Вата на палочках 100 шт,OLA,Вата на палочках для личной гигиены.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
6281006605060,Шампунь Clear Муж. Против перхоти с кофеином 180 мл,Шампунь Clear Мужской против перхоти с кофеином 180 мл,Clear,Шампунь для мужчин с кофеином.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
8683130020357,Rexcona MEN Антиперспирант спрей Ледяная Свежесть150 мл,Rexona MEN Антиперспирант спрей Ледяная Свежесть 150 мл,,Антиперспирант для мужчин с ледяным эффектом.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
8683130069714,REXONA WOMEN Аэрозоль Антиперспирант Воркаут 150 мл,REXONA WOMEN Аэрозоль Антиперспирант Воркаут 150 мл,REXONA,Антиперспирант для женщин для активного образа жизни.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
8999999593117,Pepsodent Зуб.паста Защита от кариеса 150гр,Pepsodent Зуб.паста Защита от кариеса 150гр,Pepsodent,Зубная паста для защиты от кариеса.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4870240663398,Мыло хозяйственное твердое (в обертке) 72% с глицерином 200 г.,Мыло хозяйственное твердое с глицерином 72% 200 г,,Хозяйственное мыло с глицерином.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4602009725005,Детские влажные салфетки YokoSun 120 шт.,Детские влажные салфетки YokoSun 120 шт.,YokoSun,"Влажные салфетки для детей, 120 штук в упаковке.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4606183000590,Соль для ванн ароматизированная Эвкалипт.,Соль для ванн ароматизированная Эвкалипт,,Ароматизированная соль для ванн с эвкалиптом.,high,"{""spelling"": false, ""units"": false, ""punctuation"": true, ""brandFix"": false, ""other"": false}"
8683130028995,DOMESTOS гель Белоснежный 500 мл,DOMESTOS гель Белоснежный 500 мл,DOMESTOS,"Гель для туалета Белоснежный, 500 мл.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
8683130028957,DOMESTOS гель Лемонная Свежесть 750 мл,DOMESTOS гель Лемонная Свежесть 750 мл,DOMESTOS,"Гель для туалета Лемонная Свежесть, 750 мл.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
8001090383310,ARIEL СМС жидк.Color 1.04 л.,ARIEL СМС жидк.Color 1.04 л,ARIEL,"Жидкий стиральный порошок Color, 1.04 л.",high,"{""spelling"": false, ""units"": true, ""punctuation"": true, ""brandFix"": false, ""other"": false}"
4015100814675,FA Гель для душа Черничный Йогурт 250 мл,FA Гель для душа Черничный Йогурт 250 мл,FA,"Гель для душа Черничный Йогурт, 250 мл.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4015100813654,Gliss Запаивающая Сыворотка 75 мл,Gliss Запаивающая Сыворотка 75 мл,Gliss,"Запаивающая сыворотка, 75 мл.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4015100813692,Gliss Экспресс-Кондиционер Безупречно Длинные 200 мл,Gliss Экспресс-Кондиционер Безупречно Длинные 200 мл,Gliss,"Экспресс-кондиционер для длинных волос, 200 мл.",high,"{""spelling"": false, ""units"": false, ""punctuation"": true, ""brandFix"": false, ""other"": false}"
4630209231651,Суаер-клей Wikky 3 г,Клей Wikky 3 г,Wikky,"Клей, 3 г.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
4620016300275,Салфетки влажные Эконом Smart №15 Ромашка,Влажные салфетки Эконом Smart №15 Ромашка,Smart,"Влажные салфетки с ромашкой, 15 штук в упаковке.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
4620739983281,Мыло EXXE Трапический букет 90 г,Мыло EXXE Тропический букет 90 г,EXXE,"Мыло с ароматом тропического букета, 90 г.",high,"{""spelling"": false, ""units"": false, ""punctuation"": true, ""brandFix"": false, ""other"": false}"
8683130075173,Шампунь Clear Жен. Восстановление повр и окраш 380 мл,Шампунь Clear Жен. Восстановление поврежденных и окрашенных 380 мл,Clear,"Шампунь для женщин, восстанавливающий поврежденные и окрашенные волосы, 380 мл.",high,"{""spelling"": false, ""units"": false, ""punctuation"": true, ""brandFix"": false, ""other"": false}"
4870200040252,Туалетная Бумага Ромашка 24шт,Туалетная бумага Ромашка 24 шт,,"Туалетная бумага с ароматом ромашки, 24 рулона.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4670016720375,OLA - Silk Sense Вата на палочках в п/э уп200,Вата на палочках OLA Silk Sense в п/э упаковке 200,OLA,"Вата на палочках, 200 штук в упаковке.",high,"{""spelling"": false, ""units"": true, ""punctuation"": true, ""brandFix"": false, ""other"": false}"
8690530065482,SELPAK Туал.Бумага Aroma Pudra 3сл 4рул,SELPAK Туалетная бумага Aroma Pudra 3 слоя 4 рулона,SELPAK,"Туалетная бумага Aroma Pudra, 3 слоя, 4 рулона.",high,"{""spelling"": false, ""units"": true, ""punctuation"": true, ""brandFix"": false, ""other"": false}"
4607971450528,"SYNERGETIC Опласкиватель для посудомоечных машин 0,75 мл","Ополаскиватель для посудомоечных машин 0,75 мл",SYNERGETIC,Эффективный ополаскиватель для посуды в посудомоечной машине.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": true}"
4623721671432,SYNERGETIC Кондиционер для белья Миндальное молочко 1 л,Кондиционер для белья Миндальное молочко 1 л,SYNERGETIC,Кондиционер для белья с ароматом миндального молочка.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": true}"
4607971450054,"SYNERGETIC Гель для стирки Цветного белья 0,75 мл","Гель для стирки Цветного белья 0,75 мл",SYNERGETIC,"Гель для стирки, сохраняющий яркость цветного белья.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": true}"
6281006605046,Шампунь Clear Муж.Против перхоти с углем 380 мл,Шампунь Clear Мужской против перхоти с углем 380 мл,Clear,"Шампунь для мужчин, эффективно борющийся с перхотью.",high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": false}"
96086230,REXONA WOMEN Невидимый на ЧБ антиперспирант карандаш 6х40 мл.,Антиперспирант Rexona Невидимый на черном и белом 6х40 мл,REXONA,"Антиперспирант, не оставляющий следов на одежде.",high,"{""spelling"": false, ""units"": false, ""punctuation"": true, ""brandFix"": true, ""other"": true}"
8712561803946,DAVE гель для душа Освежающий огурец 250 мл.,Гель для душа DAVE Освежающий огурец 250 мл,DAVE,Освежающий гель для душа с ароматом огурца.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": false}"
8710447201329 8683130030714,Domestos Блок Power 5 Хвойная Свежесть 110 г,Блок Domestos Power 5 Хвойная свежесть 110 г,Domestos,Блок для унитаза с хвойным ароматом.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": false}"
2500702630010,Прокладки ежедн.Kotex Deo Ultraslim Flat20х16,Прокладки Kotex Deo Ultraslim 20 шт,Kotex,Ультратонкие прокладки с ароматом.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": true}"
4813053000264,Кондиционер-опол. 500гр Алое,Кондиционер-опол. 500гр Алое,,Кондиционер-ополаскиватель с экстрактом алоэ.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
8001480701458,Комет мягкий 350гр,Комет мягкий 350гр,,Мягкое средство для мытья посуды.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
4601313003878,Детский крем с экстр трав Череда Весна 45гр,Детский крем с экстр трав Череда Весна 45гр,,Крем для детей с экстрактом череды.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
4870232460240,Прокладки EVA ежедневные,Прокладки EVA ежедневные,,Ежедневные прокладки для комфорта.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4650062124587 4650062124570 4650062124594 4650062124563 4650062124556,Крем для рук набор визит,Крем для рук Набор визит,,Набор кремов для рук в удобной упаковке.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
4870105000504,Влажные Салфетки Loli Ромашка,Влажные салфетки Loli Ромашка,Loli,Влажные салфетки с экстрактом ромашки.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": false}"
4602666702708,Комарофф Фэрозоль 3в1 от Комаров Мошек и Клещей 100 мл,"Фэрозоль Комарофф 3 в 1 от комаров, мошек и клещей 100 мл",Комарофф,Фэрозоль для защиты от насекомых.,high,"{""spelling"": false, ""units"": false, ""punctuation"": true, ""brandFix"": true, ""other"": false}"
6920354837289,Зуб/п Colgate L2 Макс Блеск с углем 100 мл х48,Зубная паста Colgate L2 Макс Блеск с углем 100 мл,Colgate,Зубная паста с углем для максимального блеска зубов.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": true}"
4623722258274,"SYNERGETIC Средство для мытья детской посуды,сосок, бутылочек и игрушек 0,5 л","SYNERGETIC Средство для мытья детской посуды,сосок, бутылочек и игрушек 0,5 л",SYNERGETIC,Эффективное средство для мытья детской посуды и игрушек.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
3600523931491,Эльсев Ультра Прочность Бальзам 200 мл,Бальзам Эльсев Ультра Прочность 200 мл,Эльсев,Бальзам для укрепления волос с эффектом ультра прочности.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
5900516300487,Гигиен.прокладки Nova Maxi 10 шт Польша,Гигиенические прокладки Nova Maxi 10 шт,,Гигиенические прокладки для комфортного использования.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
5900516306090,Гигиен.прокладки Perfecta Ultra night 7 шт Silky dari.,Гигиенические прокладки Perfecta Ultra Night 7 шт,Perfecta,Гигиенические прокладки для ночного использования.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
5900516403744,Д/снятия макияжа Ватные подушечки 100 шт.,Ватные подушечки для снятия макияжа 100 шт,,Ватные подушечки для удобного снятия макияжа.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
5900948241006,Ополаскиватель FLO FLO Pure Breeze 1 л.,Ополаскиватель FLO FLO Pure Breeze 1 л,FLO,Ополаскиватель для свежести дыхания.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": false}"
5900948247749,FLO PUREALOE VERA Жидкость для посуды 500 мл.,Жидкость для посуды FLO Pure Aloe Vera 500 мл,FLO,Жидкость для мытья посуды с алоэ вера.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": false}"
8720633013551,Набор Черный Жемчуг пенка для умывания + крем для лица SPF 150 + 48 мл.,Набор Черный Жемчуг: пенка для умывания + крем для лица SPF 150 48 мл,Черный Жемчуг,Набор для ухода за кожей с защитой от солнца.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": true}"
8720633013575,Набор ЧЕРНЫЙ ЖЕМЧУГ ( Крем - скульптор+Сыворотка-бустер с гиалуроном 50 мл + 30 мл.,Набор Черный Жемчуг: крем-скульптор + сыворотка-бустер с гиалуроном 50 мл + 30 мл,Черный Жемчуг,Набор для ухода с гиалуроном.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": true}"
4600040322634,Салфетка микрофибра универсал.ECOLUX MICROFBER (цвет голубой),Салфетка микрофибра универсальная Ecolux  (цвет голубой),ECOLUX,Универсальная микрофибровая салфетка для уборки.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": false}"
8690879300084,Прокладки Diana Ultra thin NIGHT 6шт,Прокладки Diana Ultra Thin Night 6 шт,Diana,Тонкие ночные прокладки для комфорта.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": false}"
4631169211998,NICE by SEPTIVIT Шампунь бессульфатный.,Шампунь NICE by Septivit бессульфатный,NICE,Бессульфатный шампунь для бережного ухода.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": false}"
4005808158003,Крем для ухода за кожей 150 мл,Крем для ухода за кожей 150 мл,,Крем для увлажнения и питания кожи.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4005900996091,"Бальзам для губ ""Аква уход"" SPF15 Nivea","Бальзам для губ ""Аква уход"" SPF 15 Nivea",Nivea,Бальзам для губ с защитой SPF 15.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
4005808238194,Дезодорант спрей Энергия свежести 150 мл,Дезодорант-спрей Энергия свежести 150 мл,,Дезодорант-спрей с освежающим эффектом.,high,"{""spelling"": false, ""units"": false, ""punctuation"": true, ""brandFix"": false, ""other"": true}"
4005900744944,"Гель уход для душа ""Свежесть и забота"" 250 мл",Гель для душа Свежесть и забота 250 мл,,Гель для душа с увлажняющим эффектом.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
4005900054340,Гель для душа СПОРТ 500 мл,Гель для душа Спорт 500 мл,,Гель для душа с освежающим эффектом.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
4630164772992,Средство для мытья посуды MR.GREEN Лимон 500 мл,Средство для мытья посуды MR.GREEN Лимон 500 мл,MR.GREEN,Средство для мытья посуды с лимонным ароматом.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4610152390230,Гель для душа Спелая Дынья 460 мл,Гель для душа Спелая дыня 460 мл,,Гель для душа с ароматом спелой дыни.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
