barcode,old_name,new_name,brand,productDesc,confidence,changes,error
4700000612017,Нектар Мультифрукт 3 л DISA,Нектар Мультифрукт 3 л,,Нектар мультифруктовый в упаковке 3 литра.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4700000612055,Сок Яблоко Груша 3 л DISA,Сок Яблоко-Груша 3 л,,Сок из яблок и груш в упаковке 3 литра.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4601201012739,"Сок Фруктовый сад Яблоко 0,2 л","Сок Фруктовый сад Яблоко 0,2 л",Фруктовый сад,"Сок яблочный в упаковке 0,2 литра.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4601201017727,"Сок Фруктовый сад Мультифрукт 0,95 л","Сок Фруктовый сад Мультифрукт 0,95 л",Фруктовый сад,"Мультифруктовый сок в упаковке 0,95 литра.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4601201017642,"Сок Фруктовый сад Яблоко 1,93 л","Сок Фруктовый сад Яблоко 1,93 л",Фруктовый сад,"Сок яблочный в упаковке 1,93 литра.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4670093850040,NATURELLA Гранатовый сок 1 л,Гранатовый сок NATURELLA 1 л,NATURELLA,Сок гранатовый в упаковке 1 литр.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4670093850323,NATURELLA Виноградный сок 1 л,Виноградный сок NATURELLA 1 л,NATURELLA,Сок виноградный в упаковке 1 литр.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
5449000176431,Сок ПИКО ПАЛПИ АПЕЛ ПЭТ 500,Сок ПИКО ПАЛПИ АПЕЛ 500 мл,ПИКО,Сок апельсиновый в упаковке 500 мл.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
5449000166456,Сок ПИКО АПЕЛ ТЕТРА 2Лх6,Сок ПИКО АПЕЛ ТЕТРА 2Лх6,ПИКО,Сок апельсиновый в упаковке 2 литра.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
5449000170583,Сок ПИКО МУЛЬТИ ТЕТРА 1Лх10,Сок ПИКО МУЛЬТИ ТЕТРА 1Лх10,ПИКО,Мультифруктовый сок в упаковке 1 литр.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
5449000322074,Сок ПИКО УСИЛЕНИЕ ТЕТРА 1Лх10,Сок ПИКО УСИЛЕНИЕ ТЕТРА 1Лх10,ПИКО,Сок с усиленным вкусом в упаковке 1 литр.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
90370601,Сок ПИКО ЯБЛ ТЕТРА 200МЛ,Сок ПИКО ЯБЛ ТЕТРА 200МЛ,ПИКО,Сок яблочный в упаковке 200 мл.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4870002329319,"Da-Da Экстра витамины Цитрусовый Микс Мята 0,95 л","Da-Da Экстра витамины Цитрусовый Микс Мята 0,95 л",Da-Da,Витаминный напиток с цитрусовым вкусом и мятой.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4870001150402,"Da-Da тропик 0,95","Da-Da Тропик 0,95 л",Da-Da,Освежающий тропический напиток.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4870002321276,Gracio 0.95 Апельсин,"Gracio Апельсин 0,95 л",Gracio,Сок с натуральным вкусом апельсина.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4870002322143,Gracio 0.95 Зеленое яблока,"Gracio Зеленое яблоко 0,95 л",Gracio,Сок из зеленых яблок.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4870001570897,"Сокосодерж DaDa Клубн ягодный LETO 0,5 л","Da-Da Клубничный сок 0,5 л",,Сок с клубничным вкусом.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
4870001572013,Сокосодерж DaDa Гранатовый LETO 1 л,Da-Da Гранатовый сок 1 л,,Сок с гранатовым вкусом.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
4870001150099,"Сок Da-Da персик 0,95","Da-Da Сок Персик 0,95 л",Da-Da,Сок с персиковым вкусом.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4607042439155,Сок Рич Апельсин 1 л,Сок Рич Апельсин 1 л,Рич,Сок с натуральным вкусом апельсина.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4607042439216,Сок Рич Яблоко 1 л,Сок Рич Яблоко 1 л,Рич,Сок с натуральным вкусом яблока.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
5449000145949,Сок ПИКО АПЕЛСИН ТЕТРА. 1 л,ПИКО Сок Апельсин 1 л,ПИКО,Сок с апельсиновым вкусом.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
4606791000203 4606791012626,"Сок Ананасовый 0,75 л.","Сок Ананас 0,75 л",,Сок с ананасовым вкусом.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4606791000326 4606791012664,"Сок Нектар Персиковый 0,75 л.","Сок Нектар Персиковый 0,75 л",,Нектар с персиковым вкусом.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4612754442454,Barinoff нектар Мультифруктовый с мякотью 1 л.,Barinoff Нектар Мультифрукт 1 л,Barinoff,Нектар с мультифруктовым вкусом.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4612754442461,Barinoff нектар Манго с мякотью 1 л.,Barinoff Нектар Манго 1 л,Barinoff,Нектар с манговым вкусом.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
5449000151407,Сок ПИКО ПЕРСИК ТЕТРА. 2 л,ПИКО Сок Персик 2 л,ПИКО,Сок с персиковым вкусом.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
4870002328282,"Dа Dа Яблоко-малина-шиповник 0,95 л","Да Да Яблоко-малина-шиповник 0,95 л",,"Освежающий напиток с яблоком, малиной и шиповником.",high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
4870002329296,"DaDa ягодный морс 1,9 л","Да Да Ягодный морс 1,9 л",,Вкусный ягодный морс для утоления жажды.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
4870002322389 4870002329814,"Нектар Солнечный Тропик 0,95 л","Нектар Солнечный Тропик 0,95 л",,Сочный нектар с тропическими фруктами.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4870001572037,"Напиток негаз Нектар Солнечн Золотая груша 1,8 л","Напиток Нектар Солнечный Золотая груша 1,8 л",,Нектар с золотой грушей для освежения.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4680019561288,Сок Сады Придонья морс клюквенный (призма) 1 л,Сок Сады Придонья Клюквенный морс 1 л,Сады Придонья,Клюквенный морс с натуральным вкусом.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4870001571078,Dа Dа EV Carton 0.95 л Клубника - яблоко.,Dа Dа EV Carton 0.95 л Клубника - яблоко.,,Сок с клубникой и яблоком в удобной упаковке.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
4600494661754 9555108413497,"Сок Фруктовый сад Яркий микс 1,93 л","Сок Фруктовый Сад Яркий микс 1,93 л",Фруктовый Сад,Яркий микс соков для бодрости и энергии.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": false}",
4870001571351,Нектар Солнечный Абрикос - Яблоко 0.95 л,Нектар Солнечный Абрикос - Яблоко 0.95 л,,Нектар с абрикосом и яблоком для наслаждения.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4650075428160,Сок Рич Яблоко и лесные ягоды 1 л,Сок Рич Яблоко и лесные ягоды 1 л,Рич,Сок с яблоком и лесными ягодами для яркого вкуса.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4650075422632,Сок Добрый Манго микс 1 л,Сок Добрый Манго-микс 1 л,Добрый,Сок с манго и фруктовым миксом для освежения.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4650075424575,"Сок Добрый Супер Джус 0,2 л мультифруктов.","Сок Добрый Супер Джус 0,2 л Мультифруктовый",Добрый,Мультифруктовый сок для быстрого перекуса.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4607174579668,Сок Рич Манго - апельсин 1 л,Сок Рич Манго-апельсин 1 л,Рич,Сок с манго и апельсином для яркого вкуса.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4607042438738,Сок Добрый Апельсин 1 л,Сок Добрый Апельсин 1 л,Добрый,Сок из свежих апельсинов для утоления жажды.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4607042434891,Сок Добрый Мультифрут 1 л,Сок Добрый Мультифрут 1 л,Добрый,Сок с разнообразными фруктами для наслаждения.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4607174577145,Сок Добрый Деревенские яблочки 1 л,Сок Добрый Деревенские яблочки 1 л,Добрый,Сок с деревенскими яблоками для натурального вкуса.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4607042439162,Сок Рич Ананасовый 1 л.,Сок Рич Ананас 1 л,Рич,Сок ананасовый в упаковке 1 л.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": true}",
4870001571771,Сокосодерж DaDa Персиковый LETO 1 л,Сокосодержащий напиток DaDa Персиковый 1 л,DaDa,Сокосодержащий напиток с персиковым вкусом в упаковке 1 л.,high,"{""spelling"": false, ""units"": false, ""punctuation"": true, ""brandFix"": false, ""other"": true}",
4670155800723,Сок Добрый Банановый микс 1 л,Сок Добрый Банановый микс 1 л,Добрый,Сок с банановым вкусом в упаковке 1 л.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4650075421215,Сок Моя Семья Яблочный микс 2 л.,Сок Моя Семья Яблочный микс 2 л,Моя Семья,Яблочный сок в упаковке 2 л.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
5449000145925,Сок ПИКО ТОМАТ ТЕТРА. 1 л,Сок ПИКО Томат 1 л,ПИКО,Томатный сок в упаковке 1 л.,high,"{""spelling"": false, ""units"": false, ""punctuation"": true, ""brandFix"": false, ""other"": true}",
4602672504013,"Крал 1,0 л Гранат Fresh/8","Крал 1,0 л Гранат Fresh/8",Крал,Сок гранатовый в упаковке 1 л.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4870002322242,"Нектар Солнечный Тропик 1,9 л","Нектар Солнечный Тропик 1,9 л",,"Нектар с тропическим вкусом в упаковке 1,9 л.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4870225520616,Shyryn Сок Абрикосовый с мякотью 1 л.,Сок Shyryn Абрикосовый с мякотью 1 л,Shyryn,Абрикосовый сок с мякотью в упаковке 1 л.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4870225521118,Shyryn Сок Сливовый с мякотью 1 л.,Сок Shyryn Сливовый с мякотью 1 л,Shyryn,Сливовый сок с мякотью в упаковке 1 л.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4700000612062,Нектар Яблоко - Виноград 3 л DISA,Нектар Яблоко-Виноград 3 л,,Нектар с яблочно-виноградным вкусом в упаковке 3 л.,high,"{""spelling"": false, ""units"": false, ""punctuation"": true, ""brandFix"": false, ""other"": true}",
4870234820158,"Palma 0.950 л Апельсин сокосодержащий напиток,","Palma 0.950 л Апельсин сокосодержащий напиток,",Palma,"Сокосодержащий напиток с апельсиновым вкусом в упаковке 0,95 л.",high,"{""spelling"": false, ""units"": true, ""punctuation"": true, ""brandFix"": false, ""other"": true}",
4870234820172,Palma 0.950 л Вишня напиток,Palma 0.950 л Вишня напиток,Palma,"Вишневый напиток в упаковке 0,95 л.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4870234820837,"Juicy 0,2 л PP Зеленое яблоко сок.","Сок Juicy Зеленое яблоко 0,2 л",Juicy,"Сок с зеленым яблоком в упаковке 0,2 л.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4870234821810,"Juicy 0,950 л PP Черная т Красная смородина морс.","Juicy 0,950 л PP Черная т Красная смородина морс.",Juicy,"Морс с черной и красной смородиной в упаковке 0,95 л.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4870234820875,"Juicy Junior 0,2 л PP Персик нектар.","Нектар Juicy Персик 0,2 л",Juicy,"Персиковый нектар в упаковке 0,2 л.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4870234820578,Juicy 0.950 л PP Персик нектар.,Juicy 0.950 л PP Персик нектар.,Juicy,Персиковый нектар в упаковке 0.95 л.,high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4870001571856,"DaDa Мультиягоды 1,9 л","DaDa Мультиягоды 1,9 л",DaDa,Микс из различных ягод в упаковке 1.9 л.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4870234820813,Сок Juicy 1.950 л РР Вишня.,Сок Juicy 1.950 л РР Вишня.,Juicy,Вишневый сок в упаковке 1.95 л.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4870234820790,Juicy 1.950 л РР Персик нектар,Juicy 1.950 л РР Персик нектар,Juicy,Персиковый нектар в упаковке 1.95 л.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
8410179003023,"Оливки ITLV черн, с кост. 314 мл. (12)",Оливки ITLV черные с косточкой 314 мл,ITLV,Черные оливки с косточкой в упаковке 314 мл.,high,"{""spelling"": false, ""units"": false, ""punctuation"": true, ""brandFix"": false, ""other"": true}",
8410179002767,Оливки ITLV зел. с анчоусами ж/б 300 r,Оливки ITLV зеленые с анчоусами 300 г,ITLV,Зеленые оливки с анчоусами в упаковке 300 г.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4008638231359,Пикули Lorado маринов. с добавлением меда 370 мл,Пикули Lorado маринованные с медом 370 мл,Lorado,Маринованные пикули с добавлением меда в упаковке 370 мл.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4008638280067,Зеленый горошек Lorado свежий 425 мл,Зеленый горошек Lorado 425 мл,Lorado,Свежий зеленый горошек в упаковке 425 мл.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4008638111019,Ананасы Lorado 580 мл (24) шайбы в сиропе,Ананасы Lorado 580 мл (24) шайбы в сиропе,Lorado,"Ананасы в сиропе, шайбы, в упаковке 580 мл.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4601674086268,Соус Heinz Сырный Олимп д/п (14) 200гр new,Соус Heinz Сырный Олимп д/п (14) 200гр new,Heinz,Сырный соус в упаковке 200 г.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4601674086305,Соус Heinz Томатный Барбекю д/п (14) 200rp new,Соус Heinz Томатный Барбекю 200 г,Heinz,Томатный барбекю соус в упаковке 200 г.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4870001547813,NATURELLA Марин.Перчик Халепеньо 320 мл,NATURELLA Маринованный перчик Халепеньо 320 мл,NATURELLA,Маринованный перчик Халепеньо в упаковке 320 мл.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4870001546052,NATURELLA ISP.Оливк.Зеленые без косточки 280 г,NATURELLA Оливки зеленые без косточки 280 г,NATURELLA,Зеленые оливки без косточки в упаковке 280 г.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4870001546489,NATURELLA Шокол.паста с фундуком 350 г,NATURELLA Шоколадная паста с фундуком 350 г,NATURELLA,Шоколадная паста с фундуком в упаковке 350 г.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4870007150963 4870235040227,Томатная паста Барские томаты 250 г,Томатная паста Барские томаты 250 г,,Томатная паста в упаковке 250 г.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4870001542849,JULDUZ Варенье вишневое 600 г,Варенье вишневое 600 г,JULDUZ,"Варенье из вишни, идеально подходит для десертов.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4870001542818,JULDUZ Варенье малиновое 600 г,Варенье малиновое 600 г,JULDUZ,"Варенье из малины, отлично подходит для тостов.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4870001547011,JULDUZ Персиковое Повидло 600 г,Персиковое повидло 600 г,JULDUZ,"Повидло из персиков, подходит для выпечки.",high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4630038370781,Икра Дядя ваня из баклаж с черносл 350 г.,Икра из баклажанов с черным чесноком 350 г,Дядя Ваня,Икра из баклажанов с добавлением черного чеснока.,high,"{""spelling"": true, ""units"": false, ""punctuation"": true, ""brandFix"": false, ""other"": true}",
4607002998142,Огурчики Дядя Ваня маринованные 950 г.,Маринованные огурчики 950 г,Дядя Ваня,"Маринованные огурцы, хрустящие и вкусные.",high,"{""spelling"": false, ""units"": false, ""punctuation"": true, ""brandFix"": false, ""other"": true}",
4630038371597,"Соус томатный Дядя Ваня ""Травы Прованса"" 350 г.","Соус томатный ""Травы Прованса"" 350 г",Дядя Ваня,"Томатный соус с прованскими травами, отлично подходит для пасты.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4870220620397,"Маринованные перчики Master Kan Халапеньо 0,320 мл","Маринованные перчики Master Kan Халапеньо 0,320 мл",Master Kan,"Острые маринованные перчики Халапеньо, добавят пикантности блюдам.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4607067553621,Икра из кабачков Скатерть - Самобранка с/б твист 370 мл,Икра из кабачков Скатерть - Самобранка с/б твист 370 мл,Скатерть - Самобранка,"Икра из кабачков, подходит для закусок и бутербродов.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
2500107000012 4607067550910,Кукуруза Скатерть - Самобранка сладкая отборная ж/б 425 мл,Кукуруза Скатерть - Самобранка сладкая отборная ж/б 425 мл,Скатерть - Самобранка,"Сладкая кукуруза, идеально подходит для салатов.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4607067550781,Опята Скатерть - Самобранка маринованные с/б 370 мл,Опята Скатерть - Самобранка маринованные с/б 370 мл,Скатерть - Самобранка,"Маринованные опята, отлично подходят для закусок.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
745125165226,Мед 120гр,Мед 120гр,,"Натуральный мед, подходит для чая и десертов.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
745125165325,Мед 1 кг,Мед 1 кг,,"Натуральный мед, идеален для использования в кулинарии.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
3083680002875,Кукуруза Бондуэль 425 мл,Кукуруза 425 мл,Бондуэль,"Кукуруза, подходит для салатов и гарниров.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
3083681083330,Кукуруза молодая Бондуэль212 мл,Кукуруза молодая 212 мл,Бондуэль,"Молодая кукуруза, отлично подходит для гарниров.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
3083681103380,Горошек молодой Бондуэль 425 мл,Горошек молодой 425 мл,Бондуэль,"Молодой горошек, идеально подходит для салатов.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
3083680579599,Корнишоны цел Бондуэль 580 мл,Корнишоны Бондуэль 580 мл,Бондуэль,Маринованные корнишоны в удобной упаковке.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
3083680616904,Огурцы Бондуэль 720 мл,Огурцы Бондуэль 720 мл,Бондуэль,Консервированные огурцы в банке.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
3435649855419,Globus Патиссоны маринованные 720 мл,Патиссоны маринованные Globus 720 мл,Globus,Маринованные патиссоны в банке.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
8436024292305,Оливк.масло натур Exra Virgen Iberica 250 мл,Оливковое масло Extra Virgin Iberica 250 мл,,Качественное оливковое масло первого отжима.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
8410179002651,"Маслины ITLV черн, без. кост. 350 мл.",Маслины ITLV черные без косточек 350 мл,ITLV,Маслины без косточек в удобной упаковке.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4870244990025,Зеленый горошек Asanych 425 мл.,Зеленый горошек Asanych 425 мл,Asanych,Консервированный зеленый горошек.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
2500507200012 4607067554673,Икра из кабачков Скатерть - Самобранка с/б твист 480 мл,Икра из кабачков Скатерть Самобранка 480 мл,,Икра из кабачков в банке.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": true}",
4870200193545,Огурцы Селеста 720 мл,Огурцы Селеста 720 мл,Селеста,Консервированные огурцы в банке.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4607002997558,Закусочка Дядя Ваня Венгерская 460 г.,Закусочка Дядя Ваня Венгерская 460 г,Дядя Ваня,Венгерская закуска в удобной упаковке.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4870213710203,Мед ИП ИПК 200гр,Мед ИП ИПК 200гр,ИП ИПК,Натуральный мед в упаковке 200 г.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4870001547585,Консерв Фасоль Naturella 400 мл,Фасоль Naturella 400 мл,Naturella,Консервированная фасоль в банке.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4870001901240,Салат Алматинский Лучшие Рецепты 670 г,Салат Алматинский 670 г,,Салат с разнообразными ингредиентами.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4870001900526,Салат Осений Лучшие Рецепты 670 г,Салат Осенний 670 г,,Осенний салат с овощами.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4870007150970 4870235040234,Томатная паста Барские томаты 380 г,Томатная паста Барские томаты 380 г,Барские томаты,Томатная паста в удобной упаковке.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4870001901882,Баклажаны с овощным фаршем Лучшие Рецепты 440 г,Баклажаны с овощным фаршем 440 г,,Баклажаны с овощным фаршем в банке.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4870001902384,Кабачки с овощным фаршем в томатном соусе 440 мл,Кабачки с овощным фаршем в томатном соусе 440 мл,,Вкусные кабачки с фаршем в томатном соусе.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4870244990155,Маринованные (томаты черри огурцы корнишоны) 720 мл Asanych,Маринованные томаты черри и огурцы корнишоны 720 мл,Asanych,Ассорти из маринованных томатов черри и огурцов корнишонов.,high,"{""spelling"": false, ""units"": false, ""punctuation"": true, ""brandFix"": false, ""other"": true}",
8437004900401,BARCELITO Оливки без косточки 240/260 300 мл (зеленые),Оливки без косточек BARCELITO 300 мл (зеленые),BARCELITO,Зеленые оливки без косточек в удобной упаковке.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4870001546137,NATURELLA Консерв.ананас кольцами 580 г,Консервированные ананасы кольцами 580 г,NATURELLA,Сладкие ананасы кольцами в сиропе.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4870001548032,Консерв Нут Naturella 400 мл,Нут консервированный 400 мл,Naturella,"Консервированный нут, готовый к употреблению.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4870001906238,Салат Дачный 670 г,Салат Дачный 670 г,,Салат с овощами и зеленью.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}",
4008638218022,Грибы шамп.Lorado резаные 212 мл,Грибы шампиньоны резаные 212 мл,Lorado,Резаные шампиньоны в банке.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
5063270101766,Чай зеленый LIPTON Мята пирамидка,Чай зеленый LIPTON с мятой пирамидка,LIPTON,Ароматный зеленый чай с мятой в пирамидках.,high,"{""spelling"": false, ""units"": false, ""punctuation"": true, ""brandFix"": false, ""other"": true}",
4870001542887,JULDUZ Варенье сливовое 600 г,Варенье сливовое JULDUZ 600 г,JULDUZ,Сливовое варенье в удобной упаковке.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
4870001901806,"Икра из баклажанов ""по домашнему"" 440 мл",Икра из баклажанов по домашнему 440 мл,,Икра из баклажанов с домашним рецептом.,high,"{""spelling"": false, ""units"": false, ""punctuation"": true, ""brandFix"": false, ""other"": true}",
4607067551320,Грибное Лукошка Скатерть-Самобранка маринованные с/б 370 мл,Грибное Лукошка Скатерть-Самобранка маринованные с/б 370 мл,,Маринованные грибы в банке.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}",
