barcode,old_name,new_name,brand,productDesc,confidence,changes
3600523968572,Шампунь ПВ5 ELSV 250 мл,Шампунь ELSV 250 мл,ELSV,Шампунь для ухода за волосами.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
3600523931453,Шампунь ELSV Эксперт Цвета 400 мл,Шампунь ELSV Эксперт Цвета 400 мл,ELSV,Шампунь для сохранения цвета волос.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
3600542142823,Шампунь ФРУКТИС ГОДЖИ СТОЙКИЙ ЦВЕТ 250 мл,Шампунь ФРУКТИС Годжи 250 мл,ФРУКТИС,Шампунь для стойкости цвета с экстрактом годжи.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
3600541285699,Бальзам ФРУКТИС SOS Восстановление 200 мл,Бальзам ФРУКТИС SOS Восстановление 200 мл,ФРУКТИС,Бальзам для восстановления волос.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
3600523281510,Краска д/в Кастинг Крем Глосе 780 Орех мокко,Краска для волос Кастинг Крем Глосе 780 Орех мокко,,Краска для волос с эффектом глоса.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
3600521366738,Краска д/в Кастинг Крем Глосе 323 Черный шоколад,Краска для волос Кастинг Крем Глосе 323 Черный шоколад,,Краска для волос с эффектом глоса.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
3600523781089,Краска д/в ЭКСЭЛЛАНС 100 Черный,Краска д/в ЭКСЭЛЛАНС 100 Черный,ЭКСЭЛЛАНС,"Краска для волос, черный цвет.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
3600523781133,Краска д/в. ЭКСЭЛЛАНС 600 Темно-русый,Краска д/в ЭКСЭЛЛАНС 600 Темно-русый,ЭКСЭЛЛАНС,"Краска для волос, темно-русый цвет.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
3600523943067,Краска д/в. ЭКСЭЛЛАНС 4.11 Кашт,Краска д/в ЭКСЭЛЛАНС 4.11 Каштан,ЭКСЭЛЛАНС,"Краска для волос, каштановый цвет.",high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
3600542033541,Краска д/в.COLOR NAT RU/KZ 5 CH CL,Краска д/в.COLOR NAT RU/KZ 5 CH CL,,,medium,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
3600540181510,Краска д/в. КОЛОР НЭЧ. 6.34 Карамель,Краска д/в КОЛОР НЭЧ 6.34 Карамель,КОЛОР НЭЧ,"Краска для волос, карамельный цвет.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
3600540168351,Краска д/в. КОЛОР НЭЧ. тон 3 Тe,Краска д/в. КОЛОР НЭЧ. тон 3 Тe,КОЛОР НЭЧ,,medium,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
3600541993112,Дезодарант Ролик Эффект Чистоты 50 мл муж,Дезодорант Ролик Эффект Чистоты 50 мл муж,,"Дезодорант-ролик для мужчин, 50 мл.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
3600542562478,Гель-пенка ГРН Оновной уход Витамин С 400 мл,Гель-пенка ГРН Оновной уход Витамин С 400 мл,,,medium,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4870241980029,Бумага туалет.Народная ( Дуденко ),Бумага туалет Народная,,"Туалетная бумага, Народная.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4870235730203 4870235730593,Бумажные полот. Карина ( Дуденко),Бумажные полотенца Карина,,"Бумажные полотенца, Карина.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4870105000634 4870105000108,Туалетная Бумага LOLI Белый 4шт,Туалетная бумага LOLI Белый 4 шт,LOLI,"Туалетная бумага, белая, 4 шт.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
5029053575360,Прокладки kotex natural Ovn,Прокладки Kotex Natural Ovn,Kotex,"Прокладки, натуральные, Ovn.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": false}"
5029053542645,Прокладки Kotex Ultra Net Super pads 8шт*16,Прокладки Kotex Ultra Net Super 8 шт*16,Kotex,"Прокладки, Ultra Net Super, 8 шт.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": false}"
5029053542652,Прокладки Kotex UT Pad Super Duo 16x16 EE Corona,Прокладки Kotex UT Pad Super Duo 16x16,Kotex,"Прокладки, UT Pad Super Duo, 16x16.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": false}"
5029053573021,салфетки влаж детск Huggies Elita Soft Triplo,Салфетки влажные детские Huggies Elita Soft Triplo,Huggies,"Влажные салфетки для детей, Elita Soft Triplo.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
5029053541648,Туалетная бумага Kleenex 4 шт Natural,Туалетная бумага Kleenex 4 шт,Kleenex,Мягкая туалетная бумага в упаковке по 4 шт.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": false}"
4870144474809,"Либелла Premium Махито 1,5 л","Либелла Махито 1,5 л",Либелла,"Напиток Махито в упаковке 1,5 л.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
4870007564692,Влажная салфеткаТМ Deluxe (15шт) для детей с экстр.ромашки,Влажные салфетки Deluxe (15 шт) для детей с экстрактом ромашки,Deluxe,"Влажные салфетки для детей с экстрактом ромашки, 15 шт.",high,"{""spelling"": true, ""units"": true, ""punctuation"": true, ""brandFix"": false, ""other"": true}"
4870007567181,Влажная салфетка TM Deluxe (100шт) Морская глубина,Влажные салфетки Deluxe (100 шт) Морская глубина,Deluxe,"Влажные салфетки с ароматом морской глубины, 100 шт.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
4870007564807 4870007564791,Влажная салфетка ТМ Deluxe (20шт) для детей с экст. Ромашки,Влажные салфетки Deluxe (20 шт) для детей с экстрактом ромашки,Deluxe,"Влажные салфетки для детей с экстрактом ромашки, 20 шт.",high,"{""spelling"": true, ""units"": true, ""punctuation"": true, ""brandFix"": false, ""other"": true}"
4870007569147,Влажная салфетка ТМ Есопот Саге(100шт) для детей с экстр календулы,Влажные салфетки Есопот Саге (100 шт) для детей с экстрактом календулы,Есопот Саге,"Влажные салфетки для детей с экстрактом календулы, 100 шт.",high,"{""spelling"": true, ""units"": true, ""punctuation"": true, ""brandFix"": false, ""other"": true}"
4680005640874,Ватные диски ТМ Cotto fleur classic 50 шт,Ватные диски Cotto Fleur Classic 50 шт,Cotto Fleur,Ватные диски в упаковке 50 шт.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": false}"
4680005641239,Ватные палочки ТМ Cotto fleur classic/Cottolina 100 шт банка,Ватные палочки Cotto Fleur Classic/Cottolina 100 шт,Cotto Fleur,Ватные палочки в упаковке 100 шт.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": false}"
4680005642397,"Влажные салфетки универсальные ""Овечки"" 8шт","Влажные салфетки универсальные ""Овечки"" 8 шт",,"Универсальные влажные салфетки с дизайном ""Овечки"", 8 шт.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
5903355047070,Губка для мытья посуды SUPREME 5шт,Губка для мытья посуды SUPREME 5 шт,SUPREME,Губка для мытья посуды в упаковке 5 шт.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": false}"
5903355000051,Салфетки для уборки дома 3шт,Салфетки для уборки 3 шт,,Салфетки для уборки в упаковке 3 шт.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4870007568508,Мыло жидкое Ромашка 250 мл,Жидкое мыло Ромашка 250 мл,,"Жидкое мыло с ароматом ромашки, 250 мл.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4870213405710,"Мыло туалетное ТМ Есопот саге ""Антибактериальное"" 150гр","Мыло туалетное ТМ Есопот саге ""Антибактериальное"" 150гр",Есопот Саге,"Антибактериальное туалетное мыло, 150 г.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4870213405611,"Мыло туалетное ТМ Econom cаге ""Дегтярное"" 150гр","Мыло туалетное ТМ Econom cаге ""Дегтярное"" 150гр",Econom,"Дегтярное туалетное мыло, 150 г.",high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4870007565637,"Бумажные салфетки ""Deluxe"" 50шт/пач",Бумажные салфетки Deluxe 50 шт/пач,Deluxe,Бумажные салфетки в упаковке 50 шт.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4600702025996,Крем для рук Бархатные ручки Увлажняющий 80 мл,Крем для рук Бархатные ручки Увлажняющий 80 мл,Бархатные ручки,Увлажняющий крем для рук в удобной упаковке.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": false}"
4600702057270,З/ополаскив Лесной Бальзам кедр ореш и шалфей 250 мл,"Зубная паста Лесной Бальзам Кедр, орех и шалфей 250 мл",Лесной Бальзам,Зубная паста с экстрактами кедра и шалфея.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": false}"
8714100919293,Шампунь мицелярн Чистая Линия Идеальн волосы 400 мл,Шампунь мицеллярный Чистая Линия Идеальные волосы 400 мл,Чистая Линия,Мицеллярный шампунь для идеальных волос.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": false}"
4620000433590,Аэрозоль освежитель Glade Свежесть утра 300 мл,Аэрозоль-освежитель Glade Свежесть утра 300 мл,Glade,Освежитель воздуха в формате аэрозоля.,high,"{""spelling"": false, ""units"": false, ""punctuation"": true, ""brandFix"": false, ""other"": false}"
6221155133922,CAMAY Камей мыло Lune 85 г чарующий аромат бергамота и сандала.,"CAMAY мыло Lune 85 г, чарующий аромат бергамота и сандала",CAMAY,Мыло с ароматом бергамота и сандала.,high,"{""spelling"": false, ""units"": false, ""punctuation"": true, ""brandFix"": false, ""other"": false}"
6281006608467,Шампунь Clear Vita ABE для женщин против перхоти Глинотерапия Чистые и Мягкие волосы 180 мл.,Шампунь Clear Vita ABE для женщин против перхоти Глинотерапия 180 мл,Clear,Шампунь против перхоти с глиной для женщин.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": false}"
8683130028988,DOMESTOS Белоснежный 750 мл.,DOMESTOS Белоснежный 750 мл,DOMESTOS,Средство для уборки с отбеливающим эффектом.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
8683130032572,Шампунь DOVE Инетенсивное восстановление 400 мл.,Шампунь DOVE Интенсивное восстановление 400 мл,DOVE,Шампунь для интенсивного восстановления волос.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": true, ""other"": false}"
8683130069783,Рексона Спрей Ж. Секси 150 мл.,Рексона Спрей Ж. Секси 150 мл,Рексона,Дезодорант-спрей с эффектом свежести.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
5029053549156,Ежедневные прокладки KOTEX антибак18 шт,Ежедневные прокладки KOTEX антибактериальные 18 шт,KOTEX,Антибактериальные ежедневные прокладки.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4005900008954,Крем интенс увлажн Nivea Soft 75 мл,Крем интенсивный увлажняющий Nivea Soft 75 мл,Nivea,Интенсивный увлажняющий крем для лица и тела.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4005808734559,Дезодорант спрей Жемчужиная красота Nivea 150 мл,Дезодорант-спрей Жемчужная красота Nivea 150 мл,Nivea,Дезодорант-спрей с нежным ароматом.,high,"{""spelling"": false, ""units"": false, ""punctuation"": true, ""brandFix"": false, ""other"": false}"
4870232460110,Подгузники Мама знает NB,Подгузники Мама знает NB,Мама знает,Подгузники для новорожденных.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4870232460073,Трусики Мама знает л,Трусики Мама знает L,Мама знает,Трусики для детей.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4680007633591,Ola CLASSIC WINGS SINGLES NORMAL прок.Мяг.пов. в инд. уп 9.,Ola CLASSIC WINGS SINGLES NORMAL прокладки мягкие 9 шт,Ola,Мягкие прокладки с крылышками в индивидуальной упаковке.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4630038000114,OLA DAILY DEO Бархатная роза 20.,Дезодорант OLA DAILY Бархатная роза 20 мл,OLA DAILY,Дезодорант с ароматом бархатной розы.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": true}"
4640016745494,Gardex Naturin Супер Сила 3/1 Аэрозоль от комар/клещ/мошк.,"Аэрозоль Gardex Naturin Супер Сила 3 в 1 от комаров, клещей и мошек",Gardex,Эффективное средство против насекомых.,high,"{""spelling"": false, ""units"": false, ""punctuation"": true, ""brandFix"": false, ""other"": true}"
3086126691862,Бритва БИК 3 СЕНС М П4,Бритва BIC 3 Sensation,,Бритва с тремя лезвиями для комфортного бритья.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
2500307560019,Бархатные ручки крем д/рук и ногтей Комплексный 20х80 мл.,Крем для рук и ногтей Бархатные ручки Комплексный 80 мл,Бархатные ручки,Крем для увлажнения и защиты кожи рук.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": true, ""other"": true}"
5029053534558,Тампоны Kotex Mini 16 шт,Тампоны Kotex Mini 16 шт,Kotex,Тампоны для надежной защиты.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
6959125704468,Стеклоотчиститель LIAO,Стеклоочиститель LIAO,LIAO,Эффективный стеклоочиститель для чистоты стекол.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
8700216212632,Шампунь Аргоновое масло HESS 350 мл,Шампунь HESS Аргоновое масло 350 мл,HESS,Шампунь с аргоновым маслом для ухода за волосами.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
4631151766680,SEPTIVIT Гель для посуды Без Запаха 1 л.,Гель для посуды SEPTIVIT Без запаха 1 л,SEPTIVIT,Гель для мытья посуды без запаха.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4620029245587,Освежитель воздуха GREEN COLLECTION BY PROVENCE.Гранатовый лимонад 300 мл,Освежитель воздуха GREEN COLLECTION BY PROVENCE Гранатовый лимонад 300 мл,GREEN COLLECTION BY PROVENCE,Освежитель воздуха с ароматом гранатового лимонада.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
745114229960,Влажные салфетки универс Flovell,Влажные салфетки универсальные Flovell,Flovell,Универсальные влажные салфетки для различных поверхностей.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
7322540060133,Туалетн бумага Zewa Delux Camomile 3сл-4рулон,"Туалетная бумага Zewa Deluxe Ромашка 3 слоя, 4 рулона",Zewa,Мягкая туалетная бумага с ароматом ромашки.,high,"{""spelling"": false, ""units"": false, ""punctuation"": true, ""brandFix"": false, ""other"": true}"
4631169211691,SEPTIVIT Шампунь для волос Клубничный Фреш 1 л,Шампунь SEPTIVIT Клубничный Фреш 1 л,SEPTIVIT,Шампунь с ароматом клубники для свежести волос.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
2500500560014 4870235730029,Бумага туалет.Papirone 8шт ( Дуденко ),Туалетная бумага Papirone 8 шт (Дуденко),Papirone,Туалетная бумага в упаковке по 8 штук.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
4870003520531,Курт Аженин 45гр (Дуденко),Курт Аженин 45гр (Дуденко),Дуденко,Курт с добавлением специй.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
4084500644762,Средство для мытья полови стен MR PROPER Лимон1 л,Средство для мытья полов и стен MR PROPER Лимон 1 л,MR PROPER,Средство для мытья полов с лимонным ароматом.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
8006540909249,Кондиционер для белья LENOR Прохлада Океана 1200 мл,Кондиционер для белья LENOR Прохлада океана 1200 мл,LENOR,Кондиционер для белья с ароматом океана.,high,"{""spelling"": true, ""units"": false, ""punctuation"": true, ""brandFix"": false, ""other"": false}"
3014260107833,Зубная щетка ORAL B White пятисторон чист 40сред 1шт,Зубная щетка ORAL-B White 40 средняя,,Зубная щетка с пятисторонней чисткой.,high,"{""spelling"": true, ""units"": false, ""punctuation"": true, ""brandFix"": false, ""other"": false}"
4820023740044,"RUTA"" Туалетная бумага 4рул 2сл белая Classic",Туалетная бумага RUTA Classic 4 рулона 2 слоя,RUTA,"Туалетная бумага белая, 4 рулона.",high,"{""spelling"": false, ""units"": true, ""punctuation"": true, ""brandFix"": false, ""other"": false}"
4870205225562,Аромика тарелки однораз десертные 6 шт,Аромика одноразовые десертные тарелки 6 шт,Аромика,"Одноразовые десертные тарелки, 6 штук.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4620739981287 4620739981263 4620739981270,Парфюмерное Жидкое мыло в ассортим EXXE 500 мл,Парфюмерное жидкое мыло EXXE 500 мл,EXXE,Жидкое мыло с парфюмерным ароматом.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
5903355007517,Салфетка МикрофибраYORK 30*30,Салфетка микрофибра YORK 30x30 см,YORK,"Салфетка из микрофибры, 30x30 см.",high,"{""spelling"": false, ""units"": true, ""punctuation"": true, ""brandFix"": false, ""other"": false}"
4607102857455 4607102856045 4607102856038 4607102857448 4607102856021,Маска для лица ТМ FRESHLAND в ассортим,Маска для лица FRESHLAND в ассортименте,FRESHLAND,Маска для лица в различных вариантах.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4603014001092,Зубная паста SPLAT Био Кальций 100 мл,Зубная паста SPLAT Био Кальций 100 мл,SPLAT,"Зубная паста с био кальцием, 100 мл.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4603014025890,Зубная паста PR длит свеж 100 мл,Зубная паста PR длительная свежесть 100 мл,PR,"Зубная паста для длительной свежести, 100 мл.",high,"{""spelling"": false, ""units"": false, ""punctuation"": true, ""brandFix"": false, ""other"": false}"
7640186931469 7640168931469,Зубная Щетка BIO Компл Гол,Зубная щетка BIO Комплект Голубая,BIO,"Зубная щетка в комплекте, голубая.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4603014011909,Зубная Щетка ULTRA,Зубная щетка ULTRA,ULTRA,Зубная щетка ULTRA.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4603014004925,Зубная паста детск Juicy Морож 35 мл,Зубная паста детская Juicy Мороженое 35 мл,Juicy,"Детская зубная паста с ароматом мороженого, 35 мл.",high,"{""spelling"": false, ""units"": false, ""punctuation"": true, ""brandFix"": false, ""other"": false}"
4603014004437,Средство для мытья м/п BIO MIO Эк мандарин 450 мл,Средство для мытья м/п BIO MIO Экстра мандарин 450 мл,BIO MIO,"Средство для мытья посуды с ароматом мандарина, 450 мл.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
7640168934583,Ополаскиватель BIO MIO для посудомоеч машин 750 мл,Ополаскиватель BIO MIO для посудомоечных машин 750 мл,BIO MIO,"Ополаскиватель для посудомоечных машин, 750 мл.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4603014008824,Кондиционер BIO MIO Лаванда 1 л,Кондиционер BIO MIO Лаванда 1 л,BIO MIO,"Кондиционер с ароматом лаванды, 1 л.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
4603014011985,Жидкое Мыло BIO MIO чайное дерево 300 мл,Жидкое мыло BIO MIO с чайным деревом 300 мл,BIO MIO,Натуральное жидкое мыло с экстрактом чайного дерева.,high,"{""spelling"": true, ""units"": false, ""punctuation"": true, ""brandFix"": false, ""other"": true}"
4006000029795,Крем для рук Оливковый Nivea Soft 75 мл,Крем для рук оливковый Nivea 75 мл,Nivea,Увлажняющий крем для рук с оливковым маслом.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
4005808588558,Бальзам после бритья для чувств Nivea 100 мл,Бальзам после бритья для чувствительной кожи Nivea 100 мл,Nivea,Бальзам для успокоения кожи после бритья.,high,"{""spelling"": true, ""units"": false, ""punctuation"": true, ""brandFix"": false, ""other"": true}"
4005900163998,Пена для бритья Охлажд Nivea 200 мл,Пена для бритья охлаждающая Nivea 200 мл,Nivea,Охлаждающая пена для комфортного бритья.,high,"{""spelling"": true, ""units"": false, ""punctuation"": true, ""brandFix"": false, ""other"": true}"
4005808571482,Средство д/удаления макияж Двойной Эффект чувств Nivea 125 мл,Средство для удаления макияжа Двойной эффект Nivea 125 мл,Nivea,Эффективное средство для удаления макияжа.,high,"{""spelling"": true, ""units"": false, ""punctuation"": true, ""brandFix"": false, ""other"": true}"
4005900036131,Дезодарат рол Черное и белое муж Nivea 50 мл,Дезодорант-ролик Черное и белое мужской Nivea 50 мл,Nivea,Дезодорант для мужчин с эффектом защиты.,high,"{""spelling"": true, ""units"": false, ""punctuation"": true, ""brandFix"": false, ""other"": true}"
4006000101132,Гель для душа Чистота Забота Nivea 500 мл,Гель для душа Чистота и забота Nivea 500 мл,Nivea,Гель для душа с увлажняющим эффектом.,high,"{""spelling"": true, ""units"": false, ""punctuation"": true, ""brandFix"": false, ""other"": true}"
8700216245111,Капсула FAIRY Plat ALL in д/п д\АвтМашЛим 12шт,Капсула FAIRY Plat ALL in 12 шт.,FAIRY,Капсулы для стирки с мощным очищающим эффектом.,high,"{""spelling"": false, ""units"": false, ""punctuation"": true, ""brandFix"": false, ""other"": true}"
8001090017079,Средство для мытья посуды FAIRY Нежные Руки Чайное дер и мята 900 мл,Средство для мытья посуды FAIRY Нежные руки с чайным деревом и мятой 900 мл,FAIRY,Средство для мытья посуды с экстрактами чайного дерева и мяты.,high,"{""spelling"": true, ""units"": false, ""punctuation"": true, ""brandFix"": false, ""other"": true}"
8001090378293,Гигиеническая Прокладка ALWAYS ULTRA Light 36 шт.,Гигиеническая прокладка ALWAYS ULTRA Light 36 шт.,ALWAYS,Прокладки для ежедневного использования с ультратонким дизайном.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
8001090239365,ALWAYS Classic ЖенГигПрокл Normal 9 шт.,Прокладки ALWAYS Classic Normal 9 шт.,ALWAYS,Классические прокладки для защиты в течение дня.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
8700216432092,Мыло твердое SAFEGUARD Аромат Алоэ 90 г,Твердое мыло SAFEGUARD с ароматом алоэ 90 г,SAFEGUARD,Твердое мыло с увлажняющим эффектом алоэ.,high,"{""spelling"": true, ""units"": false, ""punctuation"": true, ""brandFix"": false, ""other"": true}"
4084500146679,Шампунь Защита от потери волос PANTENE 400 мл,Шампунь Защита от потери волос PANTENE 400 мл,PANTENE,Шампунь для укрепления волос и предотвращения их выпадения.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
5011321656857 5000174900972,Шампунь п.перх противВыпВолосHEAD&SHOULDERS 400 мл,Шампунь против перхоти HEAD & SHOULDERS 400 мл,,Шампунь для борьбы с перхотью и зудом кожи головы.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
8700216210270,Шампунь Аромат Апельсин HESS 350 мл,Шампунь с ароматом апельсина HESS 350 мл,HESS,Шампунь с освежающим ароматом апельсина.,high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
8700216170024,Дезодарант аэроз CitronWithSandal150 мл,Дезодорант аэрозоль Citron с сандалом 150 мл,Citron,Дезодорант в аэрозольной упаковке с ароматом цитрона и сандала.,high,"{""spelling"": true, ""units"": true, ""punctuation"": true, ""brandFix"": false, ""other"": true}"
4810387001219,Стельки для обуви Спорт детские DAMAVIK,Стельки для обуви детские DAMAVIK,DAMAVIK,Комфортные стельки для детской обуви.,high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
4870007566337 4870007564715,Влажная салфетка ТМ Deluxe (15шт) Коты на малиновом.,Влажные салфетки ТМ Deluxe Коты 15 шт,Deluxe,"Влажные салфетки с изображением котов, 15 штук в упаковке.",high,"{""spelling"": true, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
4603014004413,"ВМ ВС Эк.ср для м/п,ов/фрук с м ЛАВАНДА эк хл и ион сер Кон 450*10.",Экстракт для мытья посуды и фруктов Лаванда 450 мл,,Экстракт для мытья посуды и фруктов с ароматом лаванды.,high,"{""spelling"": false, ""units"": true, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
5000204326130,ТУ 5 в 1 Супер Сила Видимый Эффект 12х900 мл,ТУ 5 в 1 Супер Сила Видимый Эффект 12 х 900 мл,,"Моющее средство 5 в 1 с видимым эффектом, 12 упаковок по 900 мл.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
3600540042927,Тоник Роза Основной Уход 200 мл,Тоник Роза Основной Уход 200 мл,,"Тоник для лица с экстрактом розы, 200 мл.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": false}"
3600542033503,Краска д/в.COLOR NAT RU/KZ 41/2,Краска для волос COLOR NAT RU/KZ 41/2,,"Краска для волос, оттенок 41/2.",high,"{""spelling"": false, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
3600541264939,Краска д/в. КОЛОР НЭЧ. 7.4 Пленит медн,Краска для волос КОЛОР НЭЧ 7.4 Пленит медный,,"Краска для волос, оттенок 7.4, медный.",high,"{""spelling"": true, ""units"": false, ""punctuation"": false, ""brandFix"": false, ""other"": true}"
